exp_id,model,batch_size,lr,weight_decay,dropout,seed,unique_id,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,epochs,optimizer,test_accuracy,Pg_0,Pg,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv,EEDP2,EEDPinv2,FLOPS,FLOPS_,FPJ,n_samples,rate,tot_samples,SPJ,Eg,Eg2,Eg3
3009,vit_b_32,256,0.03,0.0,0.0,9,3009_vit_b_32,912.6596577239688,150957.527224986,0.6449,0.856,0.6635536192180287,0.8563543448282069,0.6482526088853447,0.8558881545756054,0.9964131287151602,0.9985454534919264,10,SGD,0.8632,0.2764089579200544,0.626487088118953,137772845.12801242,7.258324374958246e-09,7.258324374958246e-10,13777284.512801243,7.258324374958246e-08,1377728.4512801243,7.258324374958246e-06,4398947904,43989479040,291403.01811143477,,,,,,,
3011,vit_b_32,64,0.03,0.0,0.0,1,3011_vit_b_32,933.9863874820294,154249.11682956578,0.743,0.8615,0.7619690561380875,0.8601405874441245,0.7423653043662394,0.860307283766782,0.9974040384232484,0.9986010090335404,10,SGD,0.8638,0.419193883454544,0.6366054076098467,144066575.39993966,6.941235308911347e-09,6.941235308911347e-10,14406657.539993968,6.941235308911346e-08,1440665.7539993967,6.941235308911346e-06,4398947904,43989479040,285184.6412100059,,,,,,,
3012,vit_b_32,64,0.03,0.0,0.0,2,3012_vit_b_32,921.6327159790088,152915.76384596317,0.7441,0.8609,0.7658811399625652,0.8606942118980376,0.7444056660035193,0.8609020170886313,0.9974151492677747,0.9985949482733392,10,SGD,0.8655,0.4231343764385412,0.6370076974312944,140932170.74935976,7.095611986126616e-09,7.095611986126616e-10,14093217.074935976,7.095611986126616e-08,1409321.7074935976,7.095611986126616e-06,4398947904,43989479040,287671.31611304625,,,,,,,
3013,vit_b_32,64,0.03,0.0,0.0,3,3013_vit_b_32,938.1143598810304,154563.28746247152,0.7321,0.8601,0.752679841823746,0.8596982672007001,0.7312255916743446,0.8597299825347694,0.9972939369115555,0.9985868673905436,10,SGD,0.8597,0.4018419319542888,0.6348087759554313,144998039.47896415,6.896644972534796e-09,6.896644972534796e-10,14499803.947896417,6.896644972534795e-08,1449980.3947896417,6.896644972534795e-06,4398947904,43989479040,284604.96513883217,,,,,,,
3014,vit_b_32,64,0.03,0.0,0.0,4,3014_vit_b_32,928.52177649003,153660.3309164999,0.7338,0.8574,0.7522242199680733,0.8571875604405748,0.7340406466362599,0.8578116499268554,0.9973111090930946,0.9985595948785698,10,SGD,0.8601,0.4040878439389819,0.6295428099830375,142676963.43863437,7.008839940934837e-09,7.008839940934837e-10,14267696.343863437,7.008839940934837e-08,1426769.6343863436,7.008839940934837e-06,4398947904,43989479040,286277.39363586425,,,,,,,
3015,vit_b_32,64,0.03,0.0,0.0,5,3015_vit_b_32,928.8110323239816,153690.2103530808,0.7444,0.8613,0.7633780259579208,0.8625413112729425,0.7479957501754103,0.8625908119568149,0.9974181791479604,0.9985989884500084,10,SGD,0.8613,0.4239576037747845,0.6399268042292675,142749162.93613487,7.005295018419086e-09,7.005295018419086e-10,14274916.293613486,7.005295018419086e-08,1427491.6293613487,7.005295018419086e-06,4398947904,43989479040,286221.73747397837,,,,,,,
3016,vit_b_32,64,0.03,0.0,0.0,6,3016_vit_b_32,935.904875094071,154517.71322947464,0.7444,0.8561,0.7681180548141648,0.856873686810848,0.7457040829159785,0.8558658515676908,0.9974181802392116,0.9985464637575217,10,SGD,0.8594,0.4252831135834235,0.626924554923869,144613881.09985295,6.914965509497116e-09,6.914965509497116e-10,14461388.109985294,6.914965509497116e-08,1446138.8109985294,6.914965509497116e-06,4398947904,43989479040,284688.9079614524,,,,,,,
3017,vit_b_32,64,0.03,0.0,0.0,7,3017_vit_b_32,930.520221682964,153725.08472600687,0.7314,0.8589,0.7490978808594777,0.8582339065654128,0.7324023821667436,0.8585593721317459,0.9972868668150096,0.9985747464914292,10,SGD,0.8602,0.400187364916205,0.6319739590742492,143044299.91747633,6.990841302847509e-09,6.99084130284751e-10,14304429.991747634,6.990841302847507e-08,1430442.9991747634,6.990841302847508e-06,4398947904,43989479040,286156.8046516611,,,,,,,
3018,vit_b_32,64,0.03,0.0,0.0,8,3018_vit_b_32,918.1077336020536,152213.47163777196,0.7325,0.8648,0.754372211627896,0.8635390225072542,0.7286842525169723,0.8633865951576797,0.9972979776406686,0.998634342343994,10,SGD,0.8641,0.4015666464085867,0.6438866893160552,139748365.46905527,7.155718756663611e-09,7.155718756663611e-10,13974836.546905527,7.155718756663611e-08,1397483.6546905527,7.15571875666361e-06,4398947904,43989479040,288998.5923498506,,,,,,,
3019,vit_b_32,64,0.03,0.0,0.0,9,3019_vit_b_32,926.7545449750032,153170.2543046922,0.7447,0.8561,0.7621516691513396,0.8560460239986224,0.746784371613941,0.8560748135469721,0.9974212102533946,0.9985464635936682,10,SGD,0.8611,0.4227626182165157,0.6264719196519191,141951229.33185056,7.044673052194717e-09,7.044673052194717e-10,14195122.933185056,7.044673052194718e-08,1419512.2933185056,7.044673052194717e-06,4398947904,43989479040,287193.35382504767,,,,,,,
3020,vit_b_32,256,0.01,0.0,0.0,1,3020_vit_b_32,889.970024806913,148092.23950417296,0.4679,0.8468,0.4912721952193478,0.845167952202328,0.4661653281292311,0.8450709492521166,0.9946252484241652,0.9984525240717572,10,SGD,0.8504,0.1065797454223763,0.6038714002938894,131797654.06524011,7.587388463720287e-09,7.587388463720287e-10,13179765.40652401,7.587388463720287e-08,1317976.540652401,7.587388463720287e-06,4398947904,43989479040,297041.0818776257,,,,,,,
3021,vit_b_32,256,0.01,0.0,0.0,2,3021_vit_b_32,911.9995182841084,150773.23548248652,0.448,0.8474,0.4945401116557455,0.8473836899730303,0.4488125088573521,0.8475647580975418,0.994424237576443,0.9984585845184152,10,SGD,0.8516,0.0988817605435676,0.6076751907521614,137505118.13016415,7.272456571786564e-09,7.272456571786563e-10,13750511.813016413,7.272456571786565e-08,1375051.1813016413,7.2724565717865645e-06,4398947904,43989479040,291759.2031452407,,,,,,,
3022,vit_b_32,256,0.01,0.0,0.0,3,3022_vit_b_32,890.3092207849259,148304.58965279063,0.4684,0.8471,0.4975526081201499,0.8468737142530053,0.4710409605771476,0.846663304375386,0.9946302981044528,0.9984555541387714,10,SGD,0.846,0.1091883371047183,0.6064469404306423,132036943.6526042,7.57363789509586e-09,7.57363789509586e-10,13203694.365260419,7.573637895095861e-08,1320369.436526042,7.573637895095861e-06,4398947904,43989479040,296615.7631600463,,,,,,,
3023,vit_b_32,256,0.01,0.0,0.0,4,3023_vit_b_32,907.4103895199952,150345.56402182294,0.4597,0.8406,0.4872621569095962,0.8408266758308001,0.4656172339576717,0.8411333111677394,0.994542420146503,0.998389897781515,10,SGD,0.8487,0.1037264573617016,0.593554876947073,136425126.81164572,7.330028004156758e-09,7.330028004156757e-10,13642512.681164572,7.330028004156757e-08,1364251.2681164572,7.3300280041567575e-06,4398947904,43989479040,292589.1384039428,,,,,,,
3024,vit_b_32,256,0.01,0.0,0.0,5,3024_vit_b_32,910.4209957859712,150939.39918878063,0.4425,0.8473,0.4635049416023035,0.8481818846015621,0.4446582153756636,0.8479645261544416,0.994368681044554,0.998457574162338,10,SGD,0.8479,0.0906862412114745,0.6084620539760752,137418398.11278588,7.277045968613693e-09,7.277045968613694e-10,13741839.811278585,7.277045968613694e-08,1374183.9811278586,7.277045968613694e-06,4398947904,43989479040,291438.0160277579,,,,,,,
3025,vit_b_32,256,0.01,0.0,0.0,6,3025_vit_b_32,899.5951608539326,149280.84620395993,0.4424,0.8439,0.4873148384702137,0.8454761429529829,0.4445775933179447,0.8436478624574708,0.9943676733230996,0.9984232313589236,10,SGD,0.8489,0.0953057978637767,0.6009913655055366,134292326.8532625,7.446441829045617e-09,7.446441829045617e-10,13429232.685326248,7.446441829045619e-08,1342923.268532625,7.446441829045618e-06,4398947904,43989479040,294675.975911189,,,,,,,
3026,vit_b_32,256,0.01,0.0,0.0,7,3026_vit_b_32,884.6737644500099,147771.74882948148,0.429,0.8481,0.4680537428276476,0.8483765386000925,0.4342598860172259,0.847939766375553,0.9942323192530548,0.9984656555070734,10,SGD,0.848,0.0866943121586676,0.6091634632512436,130729789.31633873,7.64936595728927e-09,7.64936595728927e-10,13072978.931633871,7.649365957289271e-08,1307297.8931633872,7.64936595728927e-06,4398947904,43989479040,297685.3112211649,,,,,,,
3027,vit_b_32,256,0.01,0.0,0.0,8,3027_vit_b_32,889.8343969839625,148111.69806920845,0.4211,0.8469,0.446251583778434,0.8459410449450507,0.4208594320957274,0.8453686840120525,0.9941525205838616,0.9984535341188276,10,SGD,0.8498,0.0786239927343622,0.6047087384516228,131794883.53768483,7.587547962088107e-09,7.587547962088107e-10,13179488.353768483,7.587547962088108e-08,1317948.8353768482,7.587547962088108e-06,4398947904,43989479040,297002.0573219338,,,,,,,
3028,vit_b_32,256,0.01,0.0,0.0,9,3028_vit_b_32,912.2276058400748,151108.80388031807,0.4004,0.8448,0.4560068697476309,0.8452719187622487,0.4043881377489933,0.8453752604906626,0.9939434299566604,0.998432322096854,10,SGD,0.848,0.0733880805720654,0.6027240382511792,137845622.38509995,7.254492255156971e-09,7.254492255156971e-10,13784562.238509998,7.25449225515697e-08,1378456.2238509997,7.25449225515697e-06,4398947904,43989479040,291111.2914032511,,,,,,,
3029,vit_b_32,64,0.01,0.0,0.0,1,3029_vit_b_32,925.8444888120284,153103.6147042098,0.7474,0.8528,0.7567477260913585,0.8511280488861493,0.746304955184891,0.8513743022496227,0.9974484829016051,0.9985131301786078,10,SGD,0.8613,0.42102803721207,0.6170443954981664,141750137.89109287,7.054666858725059e-09,7.054666858725058e-10,14175013.789109288,7.054666858725058e-08,1417501.3789109287,7.054666858725058e-06,4398947904,43989479040,287318.3570811568,,,,,,,
3030,vit_b_32,64,0.01,0.0,0.0,2,3030_vit_b_32,936.2441538360436,154262.40973031556,0.7452,0.8544,0.7552262029928223,0.8542779384222962,0.746172091466122,0.8546556458267301,0.9974262603885464,0.998529291650598,10,SGD,0.8613,0.4188607784017311,0.6228915019183301,144427279.26666835,6.923899730560008e-09,6.923899730560008e-10,14442727.926666833,6.923899730560008e-08,1444272.7926666834,6.923899730560008e-06,4398947904,43989479040,285160.06664814346,,,,,,,
3031,vit_b_32,64,0.01,0.0,0.0,3,3031_vit_b_32,926.8063938539708,153312.24961454363,0.7352,0.8533,0.7502457178631039,0.8537902319345941,0.7340712504642135,0.8528926661346925,0.9973252500715936,0.9985181804588474,10,SGD,0.8533,0.4038164938734677,0.620444992956224,142090773.198895,7.037754651389121e-09,7.037754651389121e-10,14209077.3198895,7.037754651389121e-08,1420907.7319889502,7.037754651389121e-06,4398947904,43989479040,286927.360015902,,,,,,,
3032,vit_b_32,64,0.01,0.0,0.0,4,3032_vit_b_32,929.9730910039508,153618.58450433772,0.7356,0.8448,0.7529092975588731,0.8445858130084478,0.7367511739014704,0.8449546503073053,0.997329290924922,0.9984323220557788,10,SGD,0.8533,0.4069525662164784,0.6019351707107176,142861149.86715057,6.99980366201672e-09,6.99980366201672e-10,14286114.986715058,6.999803662016719e-08,1428611.4986715058,6.999803662016719e-06,4398947904,43989479040,286355.19056457566,,,,,,,
3033,vit_b_32,64,0.01,0.0,0.0,5,3033_vit_b_32,928.9316378249788,153624.3816863333,0.743,0.858,0.762069964364781,0.8585062616151942,0.7453780834944626,0.8587706065076708,0.9974040377191934,0.9985656550822004,10,SGD,0.8569,0.4209508586676151,0.6316617089001698,142706548.48973528,7.007386910993289e-09,7.007386910993289e-10,14270654.848973528,7.007386910993288e-08,1427065.4848973528,7.007386910993289e-06,4398947904,43989479040,286344.3846421247,,,,,,,
3034,vit_b_32,64,0.01,0.0,0.0,6,3034_vit_b_32,930.8859427541028,154058.3280832075,0.7412,0.8512,0.7557388002913709,0.852291214969762,0.741969344715174,0.8509998124118744,0.99738585698712,0.998496968777757,10,SGD,0.8582,0.4145303168734909,0.616447140035366,143410731.97685748,6.972978843461815e-09,6.972978843461815e-10,14341073.197685748,6.972978843461815e-08,1434107.3197685748,6.972978843461815e-06,4398947904,43989479040,285537.819261813,,,,,,,
3035,vit_b_32,64,0.01,0.0,0.0,7,3035_vit_b_32,926.4891308309744,153424.37413276057,0.7308,0.8536,0.7432231523198002,0.8536159092067672,0.7319667503953562,0.8534878148541852,0.9972808062047678,0.9985212111009584,10,SGD,0.8601,0.3964848369958253,0.6209712978866883,142146015.03854758,7.035019586928393e-09,7.035019586928393e-10,14214601.503854757,7.035019586928393e-08,1421460.1503854757,7.035019586928392e-06,4398947904,43989479040,286717.6697878213,,,,,,,
3036,vit_b_32,64,0.01,0.0,0.0,8,3036_vit_b_32,936.6436557470588,154813.84125728902,0.7451,0.8547,0.7539051155999483,0.8536982387491845,0.7425364129719476,0.8532193028150915,0.9974252504695568,0.99853232206052,10,SGD,0.8596,0.4160345205545345,0.6216427727842058,145005402.23547202,6.896294790287299e-09,6.896294790287299e-10,14500540.223547203,6.896294790287299e-08,1450054.0223547204,6.896294790287299e-06,4398947904,43989479040,284144.35481187224,,,,,,,
3037,vit_b_32,64,0.01,0.0,0.0,9,3037_vit_b_32,932.827362544951,153938.7076110066,0.7425,0.8526,0.7573575862491314,0.8535841021887554,0.7449109129159965,0.8526804351038035,0.9973989880150766,0.998511110032708,10,SGD,0.8579,0.4178021763693424,0.6196277305634093,143598238.61435366,6.9638737191310016e-09,6.963873719131002e-10,14359823.861435365,6.963873719131002e-08,1435982.3861435365,6.963873719131002e-06,4398947904,43989479040,285759.70087496535,,,,,,,
3038,vit_b_32,128,0.01,0.0,0.0,1,3038_vit_b_32,917.4855928150936,149342.24623411294,0.6761,0.8523,0.6845811551599448,0.8509884343450363,0.6748501088601845,0.8506557504007367,0.996728280331868,0.9985080796697032,10,SGD,0.8575,0.3113292883051017,0.61605795761364,137019359.3184428,7.298238766946272e-09,7.298238766946272e-10,13701935.93184428,7.29823876694627e-08,1370193.5931844278,7.298238766946271e-06,4398947904,43989479040,294554.82389786013,,,,,,,
3039,vit_b_32,128,0.01,0.0,0.0,2,3039_vit_b_32,913.181322032935,148979.45034976825,0.6727,0.8518,0.6894538851308256,0.8514383147294042,0.6749589667885094,0.852008897512471,0.9966939365195104,0.9985030290015016,10,SGD,0.8592,0.3120080781415541,0.6169988322161213,136045251.42614135,7.350495438224815e-09,7.350495438224815e-10,13604525.142614137,7.350495438224814e-08,1360452.5142614138,7.3504954382248135e-06,4398947904,43989479040,295272.1260329743,,,,,,,
3040,vit_b_32,128,0.01,0.0,0.0,3,3040_vit_b_32,917.3394260390196,149292.33853897153,0.6694,0.8513,0.6808633062287403,0.8514589569584544,0.6705287781064848,0.8509392358572363,0.9966606029972388,0.9984979784201132,10,SGD,0.8536,0.3045862897205331,0.6158743127994886,136951748.14736316,7.301841805801395e-09,7.301841805801395e-10,13695174.814736314,7.301841805801395e-08,1369517.4814736315,7.301841805801395e-06,4398947904,43989479040,294653.2921280278,,,,,,,
3041,vit_b_32,128,0.01,0.0,0.0,4,3041_vit_b_32,904.032273577992,147721.27686264756,0.67,0.8446,0.6887595092979417,0.8448234861699423,0.6738325454652597,0.8448953518838493,0.9966666641649936,0.9984303018522424,10,SGD,0.8533,0.3099162342285548,0.6019185531072334,133544801.7779833,7.488123735901669e-09,7.488123735901669e-10,13354480.177798329,7.488123735901668e-08,1335448.017779833,7.488123735901668e-06,4398947904,43989479040,297787.0214383658,,,,,,,
3042,vit_b_32,128,0.01,0.0,0.0,5,3042_vit_b_32,923.5421966639116,149757.18052128266,0.6606,0.852,0.6815858309455236,0.8532598639941924,0.665190048993253,0.8527446139180437,0.996571713626048,0.9985050489589132,10,SGD,0.8539,0.29847875379463,0.6189993066885799,138307075.46481934,7.230288086413673e-09,7.230288086413672e-10,13830707.546481935,7.230288086413671e-08,1383070.7546481935,7.230288086413672e-06,4398947904,43989479040,293738.696781544,,,,,,,
3043,vit_b_32,128,0.01,0.0,0.0,6,3043_vit_b_32,901.1455529240192,147365.8263795654,0.6753,0.8479,0.6923938902068089,0.8498427447719483,0.6768681237447695,0.8478053272437773,0.996720200014366,0.9984636354240378,10,SGD,0.8533,0.3154476516542722,0.6099743878027664,132798059.09491847,7.530230538122864e-09,7.530230538122864e-10,13279805.909491848,7.530230538122865e-08,1327980.5909491847,7.5302305381228655e-06,4398947904,43989479040,298505.29203899496,,,,,,,
3044,vit_b_32,128,0.01,0.0,0.0,7,3044_vit_b_32,901.9384694480104,147723.91486447968,0.65,0.8523,0.6693096519562206,0.8526349970597831,0.653129106393092,0.8523703941551051,0.9964646440255152,0.9985080797787674,10,SGD,0.8544,0.2831400971887431,0.6184941315239684,133237881.673737,7.505373002317206e-09,7.505373002317205e-10,13323788.167373698,7.505373002317206e-08,1332378.8167373699,7.505373002317206e-06,4398947904,43989479040,297781.7036622369,,,,,,,
3045,vit_b_32,128,0.01,0.0,0.0,8,3045_vit_b_32,911.0072061640676,148393.91557443526,0.6532,0.8515,0.662858153464579,0.8506119158778118,0.6505672387302707,0.8500278734638212,0.9964969669001266,0.99849999880239,10,SGD,0.8551,0.2806951761457883,0.6147483195746918,135187926.4392128,7.397110277075295e-09,7.397110277075295e-10,13518792.64392128,7.397110277075295e-08,1351879.264392128,7.397110277075295e-06,4398947904,43989479040,296437.21489331964,,,,,,,
3046,vit_b_32,128,0.01,0.0,0.0,9,3046_vit_b_32,926.0231835449812,150497.91666804816,0.6395,0.8508,0.6665228713543718,0.8514907485020735,0.6426193227109321,0.8510501773805454,0.9963585832211076,0.998492928201357,10,SGD,0.8506,0.2729135205957755,0.6156127058718895,139364559.90983325,7.175425378209386e-09,7.175425378209386e-10,13936455.990983324,7.175425378209387e-08,1393645.5990983325,7.175425378209387e-06,4398947904,43989479040,292292.94341015484,,,,,,,
30471,vit_small_patch16_224,128,0.03,0.0,0.0,1,30471_vit_small_patch16_224,967.2433802508748,163914.3527226401,0.8613,0.9015,0.8652063474799649,0.9016067489220372,0.8604776593862336,0.9006338233404678,0.9985989888299788,0.9990050497458752,10,SGD,0.905,0.6403314979232708,0.7313054691665541,158545072.5990806,6.307354644371326e-09,6.307354644371325e-10,15854507.25990806,6.307354644371325e-08,1585450.725990806,6.307354644371326e-06,4448370696,44483706960,271383.8429711582,,,,,,,
30472,vit_small_patch16_224,128,0.03,0.0,0.0,2,30472_vit_small_patch16_224,945.2425363857764,162060.5799268668,0.8649,0.9011,0.8683882635310971,0.9012172253865002,0.8641376660795039,0.9009434065279338,0.9986353523488722,0.999001009232446,10,SGD,0.9071,0.6481413274133578,0.730913379757505,153186553.6182214,6.527988105876748e-09,6.527988105876747e-10,15318655.361822143,6.527988105876747e-08,1531865.5361822143,6.527988105876746e-06,4448370696,44483706960,274488.1388186701,,,,,,,
30473,vit_small_patch16_224,128,0.03,0.0,0.0,3,30473_vit_small_patch16_224,959.0359641239048,162806.59828190014,0.8698,0.9074,0.876458678618113,0.9066439780218184,0.8686173861705452,0.9068689372641464,0.9986848472784045,0.9990646456066072,10,SGD,0.9047,0.6613141685509278,0.7453730278085268,156137382.94901535,6.40461612147385e-09,6.404616121473851e-10,15613738.294901535,6.40461612147385e-08,1561373.8294901536,6.40461612147385e-06,4448370696,44483706960,273230.369219903,,,,,,,
30474,vit_small_patch16_224,128,0.03,0.0,0.0,4,30474_vit_small_patch16_224,958.365108323982,162674.0713101953,0.8594,0.8989,0.8659085365368471,0.8987543658643876,0.8595048748193278,0.8992015043602044,0.9985797969139336,0.9989787871123664,10,SGD,0.907,0.6387023144959025,0.7257143062405765,155901153.97269848,6.414320705894972e-09,6.414320705894972e-10,15590115.397269849,6.414320705894971e-08,1559011.539726985,6.414320705894971e-06,4448370696,44483706960,273452.96396483603,,,,,,,
30475,vit_small_patch16_224,128,0.03,0.0,0.0,5,30475_vit_small_patch16_224,960.6647246291396,163092.1968047023,0.8592,0.9063,0.8734750368163283,0.906780892987599,0.8612005861534695,0.9071815235063538,0.9985777763068576,0.9990535343746632,10,SGD,0.9068,0.645402999241991,0.7448302344192567,156676920.3325508,6.382560991609194e-09,6.382560991609194e-10,15667692.03325508,6.382560991609193e-08,1566769.203325508,6.382560991609194e-06,4448370696,44483706960,272751.90249149577,,,,,,,
30476,vit_small_patch16_224,128,0.03,0.0,0.0,6,30476_vit_small_patch16_224,964.29915560293,163483.98027790716,0.8656,0.9001,0.8711212828451385,0.9005080940728927,0.8656796251021268,0.9004078483297506,0.9986424234121676,0.9989909084737764,10,SGD,0.9061,0.6518731293264284,0.729086723915562,157647464.13659194,6.3432672734498335e-09,6.343267273449833e-10,15764746.413659193,6.343267273449834e-08,1576474.6413659193,6.343267273449834e-06,4448370696,44483706960,272098.26237642334,,,,,,,
30477,vit_small_patch16_224,128,0.03,0.0,0.0,7,30477_vit_small_patch16_224,950.3480406180024,162500.39608680469,0.8615,0.9007,0.8694305023008364,0.9010849860093146,0.8621387639347762,0.9008322151226156,0.998601009135811,0.9989969690049532,10,SGD,0.9049,0.6448509253795061,0.7303886160521695,154431933.02074414,6.475344706497163e-09,6.475344706497162e-10,15443193.302074414,6.475344706497163e-08,1544319.3302074415,6.4753447064971624e-06,4448370696,44483706960,273745.2217423374,,,,,,,
30478,vit_small_patch16_224,128,0.03,0.0,0.0,8,30478_vit_small_patch16_224,946.0704346538988,162209.40605569477,0.8596,0.9063,0.8699749821474011,0.905260108796341,0.8582861302454086,0.9051437731440112,0.9985818170495322,0.9990535345978716,10,SGD,0.9058,0.6409422770051736,0.7419107978333724,153461523.29206192,6.5162913709440994e-09,6.5162913709441e-10,15346152.32920619,6.516291370944101e-08,1534615.232920619,6.5162913709441e-06,4448370696,44483706960,274236.2976455661,,,,,,,
30479,vit_small_patch16_224,128,0.03,0.0,0.0,9,30479_vit_small_patch16_224,958.0663558070082,163034.7234611724,0.8586,0.9013,0.8673035242249608,0.9011714101741154,0.8591616141646338,0.9015259363388398,0.9985717161372112,0.9990030295809246,10,SGD,0.909,0.6388753344744132,0.7315125934129018,156198083.37644878,6.402127211701612e-09,6.402127211701613e-10,15619808.337644879,6.402127211701611e-08,1561980.8337644879,6.4021272117016124e-06,4448370696,44483706960,272848.0535656813,,,,,,,
30481,vit_small_patch16_224,256,0.03,0.0,0.0,1,30481_vit_small_patch16_224,962.32406256604,163314.96550533432,0.852,0.9013,0.8529287079484225,0.9011853780269016,0.8509276420362736,0.9003812530015836,0.9985050493643608,0.9990030295423136,10,SGD,0.9044,0.6174406580917808,0.73059510278115,157161921.082926,6.362864446486074e-09,6.362864446486074e-10,15716192.108292598,6.362864446486075e-08,1571619.2108292598,6.362864446486075e-06,4448370696,44483706960,272379.8570593767,,,,,,,
30482,vit_small_patch16_224,256,0.03,0.0,0.0,2,30482_vit_small_patch16_224,953.0709932711908,162384.3417565433,0.8476,0.9022,0.8489187502821676,0.902063978005917,0.8479145210900276,0.9018896102060882,0.9984606047221918,0.9990121203532176,10,SGD,0.906,0.6091722073425174,0.7332706537736995,154763805.8895972,6.4614590876200285e-09,6.461459087620029e-10,15476380.58895972,6.46145908762003e-08,1547638.058895972,6.461459087620028e-06,4448370696,44483706960,273940.86448736995,,,,,,,
30483,vit_small_patch16_224,256,0.03,0.0,0.0,3,30483_vit_small_patch16_224,957.2358147630002,162979.86705475717,0.8547,0.9051,0.8585956447997117,0.9039095240569928,0.8538415916073006,0.9045677897921824,0.9985323218859612,0.9990414132620627,10,SGD,0.9029,0.6256649386255733,0.7393432935573542,156010165.83012593,6.409838709413754e-09,6.409838709413753e-10,15601016.583012594,6.409838709413753e-08,1560101.6583012594,6.4098387094137525e-06,4448370696,44483706960,272939.88983961183,,,,,,,
30484,vit_small_patch16_224,256,0.03,0.0,0.0,4,30484_vit_small_patch16_224,953.0757409739308,162662.7811746996,0.8359,0.8965,0.841293285348741,0.8963811593498952,0.8372044532328602,0.8969510021687356,0.9983424229984104,0.99895454466993,10,SGD,0.9051,0.5877772922282,0.7200413874378853,155029950.69695717,6.450366496953465e-09,6.450366496953465e-10,15502995.069695719,6.450366496953464e-08,1550299.5069695718,6.450366496953465e-06,4448370696,44483706960,273471.9438506622,,,,,,,
30485,vit_small_patch16_224,256,0.03,0.0,0.0,5,30485_vit_small_patch16_224,938.2237070188858,160769.24141016096,0.8521,0.9044,0.8582078962041148,0.9046132101134576,0.8526226280700623,0.9051081460227016,0.998506059060968,0.9990343424356224,10,SGD,0.9031,0.6225734991856817,0.7397830395835681,150837513.6504554,6.629650514641594e-09,6.629650514641594e-10,15083751.365045536,6.629650514641595e-08,1508375.1365045537,6.6296505146415945e-06,4448370696,44483706960,276692.89579162333,,,,,,,
30486,vit_small_patch16_224,256,0.03,0.0,0.0,6,30486_vit_small_patch16_224,945.311069544172,161616.14908407145,0.8467,0.9004,0.8500437498959482,0.900848234667391,0.846775290479345,0.9005320289285413,0.9984515142045036,0.9989939387786598,10,SGD,0.9058,0.6085075831135757,0.7297080464520173,152777534.74627393,6.545464957663802e-09,6.545464957663802e-10,15277753.474627394,6.545464957663802e-08,1527775.3474627393,6.545464957663802e-06,4448370696,44483706960,275242.9581579742,,,,,,,
30487,vit_small_patch16_224,256,0.03,0.0,0.0,7,30487_vit_small_patch16_224,950.2501351530664,162131.56830341712,0.857,0.9028,0.8600890907970229,0.9034704380658448,0.857643367821684,0.9030524695098524,0.9985555545589964,0.9990181811408004,10,SGD,0.9027,0.6312526677173453,0.7358543708543631,154065544.69290075,6.490743936246762e-09,6.490743936246762e-10,15406554.469290074,6.490743936246762e-08,1540655.4469290073,6.490743936246762e-06,4448370696,44483706960,274367.9557626437,,,,,,,
30488,vit_small_patch16_224,256,0.03,0.0,0.0,8,30488_vit_small_patch16_224,936.3454356391449,160541.99720480555,0.8489,0.907,0.8515724921020618,0.9061517962877652,0.8472609579088128,0.9061045330250114,0.998473736155159,0.9990606053105876,10,SGD,0.9043,0.6115500385560004,0.7440093273655731,150322766.31111202,6.652352298589112e-09,6.652352298589112e-10,15032276.631111205,6.652352298589112e-08,1503227.6631111205,6.652352298589111e-06,4448370696,44483706960,277084.54942946514,,,,,,,
30489,vit_small_patch16_224,256,0.03,0.0,0.0,9,30489_vit_small_patch16_224,957.3836835029068,162905.0629298357,0.8468,0.902,0.8493706684264185,0.902305815213121,0.8473749069586021,0.9023668499397548,0.9984525241316882,0.9990101002931164,10,SGD,0.9057,0.6085287861070361,0.7336911918996392,155962649.20903894,6.411791573633029e-09,6.411791573633029e-10,15596264.920903893,6.41179157363303e-08,1559626.4920903894,6.41179157363303e-06,4448370696,44483706960,273065.2206872136,,,,,,,
30491,vit_small_patch16_224,64,0.03,0.0,0.0,1,30491_vit_small_patch16_224,946.6768988010008,163107.36901552213,0.8431,0.9006,0.8528333041740407,0.9009605379595514,0.8425183982221144,0.899684076922931,0.9984151503058664,0.998995958829848,10,SGD,0.9006,0.6048306582272416,0.7292752545540218,154409978.27120492,6.476265401991087e-09,6.476265401991087e-10,15440997.827120494,6.476265401991087e-08,1544099.7827120493,6.476265401991087e-06,4448370696,44483706960,272726.53117080627,,,,,,,
30492,vit_small_patch16_224,64,0.03,0.0,0.0,2,30492_vit_small_patch16_224,945.3850061080884,162943.74821320092,0.8468,0.9009,0.8570934128637944,0.9008625157293564,0.8474451392229593,0.9008999197129904,0.9984525239070852,0.9989989890286696,10,SGD,0.9008,0.614112615259323,0.7304268016749632,154044576.39981177,6.491627445581537e-09,6.491627445581537e-10,15404457.639981177,6.491627445581537e-08,1540445.7639981178,6.4916274455815366e-06,4448370696,44483706960,273000.39091893274,,,,,,,
