unique_id,exp_id,batch_size,lr,epochs,optimizer,project,source_file,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,duration_minus_load,energy_minus_load,n_samples,rate,tot_samples,SPJ,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv
205616_vit_small_patch32_224,205616,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,637.0798966139555,76732.29905763672,0.8276,0.8764,0.8377453069488964,0.8764905793746743,0.8286601607383026,0.8765596357846228,0.9982585845388662,0.9987515142053588,0.885,0.5735245318567218,0.6724941959264745,0.0,0.0,636.4475931679675,76692.9842284871,48000,8,480000,6.258721118087712,48811065.22508951,2.048715788906789e-08,2.048715788906789e-09,4881106.522508951,2.0487157889067893e-07
205617_vit_small_patch32_224,205617,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,629.133600810077,76389.89217548615,0.8413,0.8788,0.8482812417570895,0.879143490424265,0.8404315559943943,0.8788080074880783,0.9983969688093496,0.9987757568978776,0.8837,0.5988200825889282,0.6781282090279561,0.0,0.0,628.501297364089,76350.57734633653,48000,8,480000,6.286789395483615,47986436.91666974,2.0839221752107533e-08,2.083922175210753e-09,4798643.691666974,2.0839221752107534e-07
205618_vit_small_patch32_224,205618,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,647.6401351920795,77636.33983298375,0.8361,0.8788,0.843284761150646,0.8783078412241995,0.835459949294735,0.878588578638406,0.9983444431711312,0.9987757566341736,0.88,0.5880828521619436,0.6773144696731495,0.0,0.0,647.0078317460915,77597.02500383413,48000,8,480000,6.185804159067732,50205882.897677965,1.9917984552488574e-08,1.991798455248857e-09,5020588.289767796,1.9917984552488578e-07
205619_vit_small_patch32_224,205619,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,626.7367845519911,76138.1232615846,0.8309,0.8784,0.8399975575011227,0.878562528196195,0.8319917491557135,0.8793042682690863,0.998291918006294,0.9987717163191328,0.8818,0.5797000753147512,0.677751394471008,0.0,0.0,626.1044811060032,76098.80843243498,48000,8,480000,6.307588908256985,47645804.96637484,2.098820663657025e-08,2.0988206636570247e-09,4764580.496637484,2.0988206636570245e-07
20562_vit_small_patch32_224,20562,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,645.5607169282157,77472.33647808492,0.8387,0.8783,0.8441934733018437,0.8778759683732065,0.8388132156177162,0.8787767969878792,0.9983707056541308,0.998770706001908,0.8811,0.5929331432115031,0.6767377772809161,0.0,0.0,644.9284134822277,77433.0216489353,48000,8,480000,6.198905709455805,49938755.80318284,2.0024527722339957e-08,2.002452772233995e-09,4993875.580318283,2.0024527722339962e-07
205620_vit_small_patch32_224,205620,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,642.5336772098672,77238.88019416944,0.8353,0.8741,0.8429195618468591,0.8738163292080486,0.8354423119572801,0.8735178296405423,0.9983363622915143,0.998728281800253,0.878,0.5872485736968023,0.6663469261943133,0.0,0.0,641.9013737638792,77199.56536501982,48000,8,480000,6.217651585607172,49554507.06178061,2.017979916041299e-08,2.017979916041299e-09,4955450.706178062,2.017979916041299e-07
20563_vit_small_patch32_224,20563,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,646.2115456240717,77610.1415301486,0.8411,0.8826,0.8464006946257964,0.8816302110091204,0.8401308781985635,0.8821758441575197,0.9983949480225688,0.9988141403263032,0.8818,0.5971356030677505,0.6856306609588152,0.0,0.0,645.5792421780837,77570.82670099898,48000,8,480000,6.187893315230305,50078115.51675838,1.9968802533421118e-08,1.9968802533421115e-09,5007811.551675838,1.996880253342112e-07
20564_vit_small_patch32_224,20564,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,635.9853320058901,76797.62623544617,0.8306,0.8766,0.8395091677100802,0.8769995377387864,0.8312645458575655,0.8770819551931227,0.9982888876046968,0.9987535344180613,0.8821,0.5786458791065157,0.6734406631335097,0.0,0.0,635.3530285599021,76758.31140629655,48000,8,480000,6.25339446902717,48768625.61913459,2.0504986296100285e-08,2.0504986296100284e-09,4876862.561913459,2.0504986296100285e-07
20565_vit_small_patch32_224,20565,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,633.6994159310125,76811.9548253634,0.8359,0.8834,0.8512780704413493,0.8836362721457743,0.838334433252291,0.8840900272465562,0.998342422528092,0.9988222210041168,0.8801,0.5955559960342242,0.6893116475659437,0.0,0.0,633.0671124850245,76772.63999621378,48000,8,480000,6.252227356303917,48602233.52025536,2.0575186109157768e-08,2.057518610915777e-09,4860223.352025537,2.0575186109157766e-07
20566_vit_small_patch32_224,20566,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,649.7324867700227,77938.00350865524,0.8368,0.8762,0.8445642518490085,0.8769156062755914,0.8369736052960544,0.8762523658814206,0.9983515141433464,0.99874949418472,0.8845,0.590540394398034,0.6724296021261303,0.0,0.0,649.1001833240347,77898.68867950562,48000,8,480000,6.161849552754838,50564053.102569,1.9776895613401552e-08,1.977689561340155e-09,5056405.3102569,1.9776895613401554e-07
20567_vit_small_patch32_224,20567,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,650.8777659831103,77882.62315075813,0.8298,0.8791,0.840245316983071,0.8791185191236062,0.830595498366373,0.8792827371872243,0.9982808068946932,0.9987787870362422,0.8859,0.5781251004360608,0.6787089333204037,0.0,0.0,650.2454625371223,77843.3083216085,48000,8,480000,6.166233300579761,50617258.02500415,1.9756107679835512e-08,1.9756107679835507e-09,5061725.802500415,1.975610767983551e-07
20568_vit_small_patch32_224,20568,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,632.1934666240122,76805.59907620224,0.8337,0.8837,0.8432397023380233,0.8821354435434963,0.8325628379256702,0.8823452809962857,0.99832020067904,0.9988252515873264,0.8826,0.584315932978608,0.6870181453832964,0.0,0.0,631.5611631780242,76766.28424705262,48000,8,480000,6.2527450000737685,48482603.77192339,2.0625954924044466e-08,2.0625954924044464e-09,4848260.37719234,2.0625954924044465e-07
20569_vit_small_patch32_224,20569,128,0.035,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,621.7678869750816,76196.32778504881,0.8315,0.8831,0.843712511020756,0.8835988018344854,0.8312739434892785,0.8832963227842628,0.9982979785652056,0.998819191063932,0.881,0.5821851211422534,0.6884276479197688,0.0,0.0,621.1355835290937,76157.01295589919,48000,8,480000,6.302768207019322,47303830.68219519,2.113993698984705e-08,2.113993698984705e-09,4730383.068219518,2.1139936989847055e-07
20571_vit_small_patch32_224,20571,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,636.2318975860253,76721.92831189945,0.8332,0.8813,0.8386537005130615,0.880591681810746,0.8331916562492994,0.8803289253445914,0.9983151502295636,0.9988010091861462,0.8806,0.5812252902064788,0.6823737209068543,0.0,0.0,635.5995941400373,76682.61348274983,48000,8,480000,6.259567562964955,48739438.00723314,2.0517265706912657e-08,2.051726570691266e-09,4873943.800723314,2.0517265706912658e-07
205710_vit_small_patch32_224,205710,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,646.0896818039473,77657.57706175452,0.8357,0.8777,0.8430331629271354,0.8772167565495197,0.8352971628870044,0.8773016215593055,0.9983404027229608,0.998764645483981,0.881,0.5875092583286567,0.674629161544571,0.0,0.0,645.4573783579593,77618.2622326049,48000,8,480000,6.184111653537737,50099280.053357765,1.9960366674630044e-08,1.9960366674630043e-09,5009928.005335777,1.9960366674630045e-07
205711_vit_small_patch32_224,205711,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,653.2975046590436,78076.53416375784,0.8335,0.8832,0.8465557713419508,0.8835576208101006,0.8352005302261675,0.8839268708132682,0.9983181802323944,0.99882020090777,0.879,0.5883298997868762,0.6889656840153003,0.0,0.0,652.6652012130556,78037.21933460822,48000,8,480000,6.150911117704676,50932177.45912943,1.9633953423696657e-08,1.9633953423696652e-09,5093217.745912942,1.963395342369666e-07
205712_vit_small_patch32_224,205712,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,642.0981710280757,76891.75981657128,0.839,0.8768,0.8471938832479675,0.8773276532578592,0.8400348681901356,0.8773710453479314,0.9983737359569572,0.9987555544714108,0.8808,0.5961221142037633,0.6740697922702815,0.0,0.0,641.4658675820878,76852.44498742167,48000,8,480000,6.245734928518682,49298220.29966111,2.0284707924981103e-08,2.0284707924981104e-09,4929822.02996611,2.0284707924981104e-07
205713_vit_small_patch32_224,205713,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,636.9407967668958,76628.93847234947,0.8265,0.876,0.8376641995831604,0.8771214577221145,0.8269159745932947,0.8769444195490383,0.9982474734406008,0.9987474738134552,0.8803,0.5714949724855599,0.6729636467574727,0.0,0.0,636.3084933209078,76589.62364319985,48000,8,480000,6.267167498251803,48734628.02441988,2.051929070842444e-08,2.0519290708424435e-09,4873462.802441988,2.0519290708424442e-07
205714_vit_small_patch32_224,205714,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,657.4560046789702,78233.52168459793,0.8325,0.877,0.8393125380184222,0.8765916454316034,0.83144217724989,0.8764341039200226,0.9983080794186896,0.9987575747373064,0.8782,0.5799687460451933,0.6729398936555262,0.0,0.0,656.8237012329822,78194.20685544831,48000,8,480000,6.138562168516391,51359808.36177299,1.9470477634108503e-08,1.94704776341085e-09,5135980.8361773,1.9470477634108506e-07
205715_vit_small_patch32_224,205715,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,645.8138678348623,77376.28405313376,0.8361,0.8754,0.8416399223956778,0.8755633919095299,0.8347857271639395,0.8748214912228076,0.9983444432213372,0.9987414132115838,0.8804,0.5864621269771181,0.6696789366203684,0.0,0.0,645.1815643888743,77336.96922398414,48000,8,480000,6.206604743066915,49896386.78902432,2.0041531348317383e-08,2.0041531348317374e-09,4989638.678902431,2.004153134831738e-07
205716_vit_small_patch32_224,205716,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.765721393982,77281.08632469972,0.8297,0.87,0.8365287898685025,0.8697918748556197,0.8305730306241145,0.8700140995023253,0.998279796676154,0.9986868676917204,0.8831,0.5754824571749413,0.6574916307214965,0.0,0.0,644.133417947994,77241.7714955501,48000,8,480000,6.214254162045633,49754006.28178662,2.0098883984063584e-08,2.0098883984063583e-09,4975400.628178662,2.0098883984063586e-07
205717_vit_small_patch32_224,205717,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,650.3856646588538,77729.62545778572,0.8361,0.8795,0.8439903163759095,0.8798751854323291,0.8359531736328109,0.8793204874573152,0.9983444435277404,0.9987828276088634,0.8826,0.58892235917767,0.6796341175879016,0.0,0.0,649.7533612128658,77690.3106286361,48000,8,480000,6.17837663559393,50479540.46462794,1.9810006010271047e-08,1.9810006010271047e-09,5047954.046462794,1.981000601027105e-07
205718_vit_small_patch32_224,205718,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.1348828149494,76989.01603193065,0.8289,0.8754,0.8358830598000863,0.8753964638050148,0.8285306101567685,0.8753849540227503,0.9982717158424682,0.9987414131734164,0.8799,0.573066455749407,0.6699825113446162,0.0,0.0,643.5025793689614,76949.70120278103,48000,8,480000,6.237840985699012,49517331.20566046,2.0194949437939162e-08,2.019494943793916e-09,4951733.120566046,2.019494943793916e-07
205719_vit_small_patch32_224,205719,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.8965238081291,77124.6385820154,0.8327,0.8757,0.8430541347914899,0.8761915191280926,0.8337541192316809,0.8765195575579432,0.9983100998370964,0.9987444435729292,0.8794,0.5843156049110556,0.6716923188391981,0.0,0.0,644.2642203621411,77085.32375286578,48000,8,480000,6.226866239011614,49663316.00900331,2.013558659310452e-08,2.0135586593104515e-09,4966331.600900332,2.0135586593104518e-07
20572_vit_small_patch32_224,20572,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.5453101398889,77262.56603397541,0.8355,0.8755,0.8419746519876878,0.875840677511285,0.8358500977019798,0.8754721572555081,0.9983383823937044,0.9987424231490348,0.8808,0.5870182958533412,0.6704665236403761,0.0,0.0,642.9130066939009,77223.25120482579,48000,8,480000,6.215744513616181,49647832.61877296,2.014186616520854e-08,2.0141866165208542e-09,4964783.2618772965,2.0141866165208538e-07
205720_vit_small_patch32_224,205720,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.6855655219406,77057.21173656167,0.8378,0.8744,0.8439860451081656,0.8737458892904715,0.8376451379382948,0.8736555660088482,0.9983616148371806,0.998731312105733,0.8797,0.5913213622106193,0.6666290092459212,0.0,0.0,643.0532620759526,77017.89690741205,48000,8,480000,6.232317672566904,49526609.844540745,2.0191165984082165e-08,2.0191165984082163e-09,4952660.984454074,2.019116598408217e-07
20573_vit_small_patch32_224,20573,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,647.5106205230113,77587.65240357709,0.8438,0.8851,0.8472049333376028,0.8848693787824599,0.8433644731514494,0.8849153567140265,0.99842222077486,0.9988393928747208,0.8771,0.601946006406955,0.6922594628658765,0.0,0.0,646.8783170770233,77548.33757442747,48000,8,480000,6.189687812963331,50164338.102266535,1.9934480107389632e-08,1.993448010738963e-09,5016433.810226653,1.9934480107389638e-07
20574_vit_small_patch32_224,20574,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,627.2109252358787,76363.46548404552,0.8256,0.873,0.8341283721633878,0.8730402413248237,0.8259235028108892,0.8733416149260442,0.9982383825162876,0.9987171707544068,0.8803,0.5677755245784106,0.6647757635385331,0.0,0.0,626.5786217898907,76324.1506548959,48000,8,480000,6.288966151360767,47823081.12662866,2.0910405110706763e-08,2.0910405110706764e-09,4782308.112662866,2.0910405110706766e-07
20575_vit_small_patch32_224,20575,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,642.0991003080271,77260.43955522636,0.8341,0.8785,0.8513786752603313,0.8794749289129008,0.8362897262386676,0.8792734628873882,0.9983242406911058,0.998772726003432,0.8801,0.5928833679314179,0.6785094016935783,0.0,0.0,641.4667968620391,77221.12472607674,48000,8,480000,6.215915679843875,49534787.52812046,2.018783263039756e-08,2.018783263039756e-09,4953478.752812046,2.018783263039756e-07
20576_vit_small_patch32_224,20576,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.6918657219503,77485.08507447636,0.8342,0.875,0.8435038828350152,0.8756532910116809,0.8345132694857114,0.8751450019721397,0.998325251501022,0.9987373729651856,0.8797,0.5862226232887797,0.6696865176690293,0.0,0.0,643.0595622759623,77445.77024532674,48000,8,480000,6.197885287724469,49802243.11408456,2.00794168589806e-08,2.00794168589806e-09,4980224.311408456,2.0079416858980605e-07
20577_vit_small_patch32_224,20577,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.0696898510214,77837.92247823876,0.8186,0.8797,0.8308232702188597,0.8800965003111381,0.8187684106575207,0.8799556539861783,0.9981676755035098,0.9987848476464842,0.8808,0.5558338256533365,0.6804521916974378,0.0,0.0,647.4373864050334,77798.60764908914,48000,8,480000,6.169776227423522,50369727.20227692,1.985319467751249e-08,1.985319467751248e-09,5036972.720227691,1.985319467751249e-07
20578_vit_small_patch32_224,20578,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.215540416073,77336.251760709,0.8398,0.8807,0.8479092600866176,0.8792307253408922,0.8384815650999166,0.879048739384194,0.998381816889851,0.9987949485328288,0.8798,0.5960949326833574,0.6798610261349418,0.0,0.0,642.5832369700851,77296.93693155938,48000,8,480000,6.209819160428101,49669715.94135394,2.013299212704821e-08,2.013299212704821e-09,4966971.594135394,2.0132992127048213e-07
20579_vit_small_patch32_224,20579,128,0.04,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,634.322007086128,76613.25137299777,0.832,0.8781,0.843875865623878,0.8786763422348447,0.8327137625287928,0.8782614982196028,0.998303029073914,0.998768685976846,0.8786,0.5836601253535907,0.6768020609896548,0.0,0.0,633.68970364014,76573.93654384815,48000,8,480000,6.2684514035025485,48524115.15503002,2.0608309843571452e-08,2.060830984357145e-09,4852411.515503002,2.0608309843571453e-07
20581_vit_small_patch32_224,20581,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.9758503199555,77653.39204470672,0.8343,0.8792,0.8378522213607592,0.8786673021423548,0.8342235343004916,0.8782881998991013,0.9983262613491528,0.9987797970487486,0.8813,0.5821630029520986,0.6776710633918481,0.0,0.0,648.3435468739675,77614.0772155571,48000,8,480000,6.18444510609717,50320586.10928428,1.9872582521758374e-08,1.987258252175837e-09,5032058.610928428,1.9872582521758374e-07
205810_vit_small_patch32_224,205810,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,655.4745036959648,78117.98927542128,0.8415,0.8794,0.8471614845179978,0.8785243140141552,0.840873601596499,0.8788540317909355,0.998398988628054,0.9987818172147844,0.8787,0.5984876236168954,0.6781529005939879,0.0,0.0,654.8422002499768,78078.67444627166,48000,8,480000,6.147645351360349,51129210.966998175,1.9558291260263323e-08,1.955829126026332e-09,5112921.096699817,1.9558291260263325e-07
205811_vit_small_patch32_224,205811,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.479605556,77701.40023125385,0.8358,0.8822,0.8476532866198415,0.8828857018423641,0.8371028348082098,0.882640671879812,0.9983414125775324,0.9988100998881446,0.8838,0.5920774439665487,0.68665470153025,0.0,0.0,647.847302110012,77662.08540210423,48000,8,480000,6.180622082380942,50313172.503990576,1.987551073072733e-08,1.987551073072733e-09,5031317.250399058,1.987551073072733e-07
205812_vit_small_patch32_224,205812,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.9595628040843,77341.0348044072,0.8437,0.8818,0.8483286983332815,0.8816878046985839,0.8445952096320575,0.8823033040942589,0.9984212107457916,0.9988060595659154,0.8796,0.6035518991193061,0.6851473815842491,0.0,0.0,644.3272593580963,77301.71997525758,48000,8,480000,6.209434927885646,49807605.375324726,2.0077255119263612e-08,2.007725511926361e-09,4980760.537532473,2.007725511926361e-07
205813_vit_small_patch32_224,205813,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,647.0384944521356,77461.06729621356,0.8312,0.8803,0.8395806109149595,0.8804953769523718,0.8319417551215732,0.8812399206299909,0.998294948223478,0.9987909081892792,0.8847,0.5795884610257511,0.682223264157984,0.0,0.0,646.4061910061477,77421.75246706394,48000,8,480000,6.199807995875542,50045900.11325561,1.9981656793802597e-08,1.9981656793802595e-09,5004590.011325562,1.998165679380259e-07
205814_vit_small_patch32_224,205814,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.5627501441631,77596.29966752027,0.8364,0.8783,0.8425732238978287,0.8772821239521863,0.8353195862661659,0.8777369340561608,0.9983474733904336,0.9987707060612212,0.8831,0.5877005072973673,0.675479747023893,0.0,0.0,647.9304466981752,77556.98483837066,48000,8,480000,6.188997689896321,50251531.8308891,1.9899890880247962e-08,1.989989088024796e-09,5025153.18308891,1.989989088024796e-07
205815_vit_small_patch32_224,205815,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,636.7441471088678,76622.69990710476,0.8457,0.8792,0.8497795986761418,0.8794147832301276,0.8448993870819612,0.8786382130406258,0.998441412989947,0.9987797970783252,0.8842,0.6062478512198578,0.6785178507328125,0.0,0.0,636.1118436628798,76583.38507795514,48000,8,480000,6.267678028483623,48715598.27588232,2.0527306148163864e-08,2.0527306148163863e-09,4871559.827588232,2.052730614816386e-07
205816_vit_small_patch32_224,205816,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.4440060930792,77176.74626653068,0.8307,0.8788,0.8390802035486504,0.8795545969576449,0.8314886096723584,0.8788517637955552,0.99828989769391,0.9987757566479732,0.8817,0.5785763347394086,0.6784790964380893,0.0,0.0,642.8117026470912,77137.43143738106,48000,8,480000,6.222659881923296,49584843.64008618,2.0167452926917448e-08,2.016745292691745e-09,4958484.3640086185,2.0167452926917447e-07
205817_vit_small_patch32_224,205817,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,649.4801748329774,77691.6584859438,0.8355,0.8784,0.8422188202989627,0.8782055240801709,0.835064488057172,0.8781232763244143,0.998338382918324,0.9987717164916,0.8827,0.5866366340636334,0.6765660733736509,0.0,0.0,648.8478713869894,77652.34365679418,48000,8,480000,6.181397462019841,50384557.88992189,1.9847350892405546e-08,1.984735089240554e-09,5038455.788992189,1.9847350892405545e-07
205818_vit_small_patch32_224,205818,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,650.5745168731082,77905.33622856108,0.8331,0.88,0.8405988073958395,0.87977255070084,0.832677965961849,0.879986586828029,0.9983141401175216,0.9987878778556176,0.8786,0.5821436963638897,0.6804596775715908,0.0,0.0,649.9422134271202,77866.02139941146,48000,8,480000,6.164434645220335,50608414.299096994,1.9759560022765683e-08,1.975956002276568e-09,5060841.4299097,1.975956002276568e-07
205819_vit_small_patch32_224,205819,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.9360129481647,77388.1239259584,0.8437,0.8815,0.8491102683595899,0.8820348343654756,0.8447594706377594,0.8823060818395217,0.9984212110253324,0.9988030294721812,0.8831,0.6042254449343077,0.6851839440994485,0.0,0.0,644.3037095021767,77348.80909680878,48000,8,480000,6.205654690807691,49836124.62664961,2.0065765696902823e-08,2.0065765696902822e-09,4983612.462664962,2.0065765696902826e-07
20582_vit_small_patch32_224,20582,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.3948369340505,77514.18254930952,0.8408,0.8831,0.8471104497227349,0.8827368095115317,0.8409095381186715,0.8835061066336479,0.9983919177937858,0.9988191908925476,0.8825,0.5979750686166397,0.6879193969686597,0.0,0.0,647.7625334880626,77474.8677201599,48000,8,480000,6.195557528846198,50185316.5960633,1.9926147084991057e-08,1.992614708499106e-09,5018531.65960633,1.9926147084991057e-07
205820_vit_small_patch32_224,205820,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,640.5517644488718,76908.7589300514,0.8325,0.8828,0.8385527195094327,0.882621076673871,0.8329798523174964,0.8822423101935374,0.9983080794403684,0.9988161606591712,0.8817,0.5805153353529557,0.6866098994083683,0.0,0.0,639.9194610028838,76869.44410090178,48000,8,480000,6.244353730071648,49190253.23664037,2.0329230573164223e-08,2.0329230573164222e-09,4919025.3236640375,2.0329230573164224e-07
20583_vit_small_patch32_224,20583,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.2747133900411,77493.66372692748,0.8449,0.883,0.8479685705495068,0.8824949833879892,0.8446383807699002,0.8827419288107915,0.9984333318961636,0.9988181807340502,0.883,0.6041919700615126,0.6870575922710381,0.0,0.0,647.6424099440532,77454.34889777786,48000,8,480000,6.19719882525242,50162721.18080437,1.9935122666006153e-08,1.993512266600615e-09,5016272.118080437,1.9935122666006148e-07
20584_vit_small_patch32_224,20584,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,632.8167427531444,76333.43682626545,0.8314,0.8793,0.837663993766045,0.8791319023087689,0.8321643184003829,0.8795458896951844,0.9982969684188422,0.9987808071658022,0.8821,0.5785604079330762,0.6790782252973525,0.0,0.0,632.1844393071564,76294.12199711583,48000,8,480000,6.291441430024525,48231956.73717845,2.073314183476147e-08,2.0733141834761473e-09,4823195.673717845,2.0733141834761472e-07
20585_vit_small_patch32_224,20585,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,650.8467557909898,77723.82017947872,0.8376,0.8829,0.8497258091431367,0.8835496044152028,0.8391004153495577,0.8836219734167046,0.9983595942630236,0.9988171704938426,0.8828,0.5962335500174928,0.6884857571484378,0.0,0.0,650.2144523450019,77684.5053503291,48000,8,480000,6.178838338937387,50511588.1020566,1.979743733219278e-08,1.979743733219278e-09,5051158.810205661,1.979743733219278e-07
20586_vit_small_patch32_224,20586,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.0174141360912,76946.28321666311,0.8418,0.8781,0.8459377524861554,0.8787666534594244,0.8416269504557163,0.8782300450336689,0.9984020192247388,0.998768686115649,0.8847,0.5983735844734556,0.6768473826609985,0.0,0.0,643.3851106901033,76906.9683875135,48000,8,480000,6.241306998104636,49480798.36884064,2.0209859843929404e-08,2.0209859843929403e-09,4948079.836884065,2.02098598439294e-07
20587_vit_small_patch32_224,20587,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,644.6828819289804,77208.16182811631,0.8289,0.8809,0.836241120352885,0.8814389683905006,0.8295491367325646,0.8811353737663665,0.9982717159793304,0.9987969688669682,0.8842,0.5740167177090125,0.6833429356220376,0.0,0.0,644.0505784829924,77168.84699896669,48000,8,480000,6.220126627088614,49700640.55055003,2.0120465026661173e-08,2.012046502666117e-09,4970064.055055003,2.0120465026661173e-07
20588_vit_small_patch32_224,20588,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,645.6221593411174,77315.76386132976,0.8413,0.8848,0.8472643157593573,0.8834901052816002,0.8400169113426281,0.8834157270508709,0.9983969684170994,0.9988363627073086,0.8823,0.5978071259353233,0.6897731338946972,0.0,0.0,644.9898558951294,77276.44903218014,48000,8,480000,6.211465537192504,49842525.72535318,2.0063188721821423e-08,2.006318872182142e-09,4984252.572535318,2.006318872182142e-07
20589_vit_small_patch32_224,20589,128,0.025,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,643.280505286064,77106.51116891208,0.8364,0.8845,0.8454117306493822,0.8845701545980924,0.8365444577541515,0.8845352888922866,0.9983474735505496,0.998833332488316,0.8805,0.5905450632635114,0.6912550392295548,0.0,0.0,642.648201840076,77067.19633976246,48000,8,480000,6.228330895597226,49527095.14860444,2.0190968135715055e-08,2.019096813571506e-09,4952709.514860444,2.019096813571506e-07
20591_vit_small_patch32_224,20591,128,0.02,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,648.5148058061022,77682.4419191328,0.8338,0.879,0.8357300192620734,0.8780900295272928,0.8332625237235094,0.8778386609007307,0.9983212108402486,0.998777776845187,0.8792,0.5796689542664263,0.6767238694845812,0.0,0.0,647.8825023601142,77643.12708998319,48000,8,480000,6.182131219981804,50303623.47012268,1.9879283658242627e-08,1.987928365824262e-09,5030362.347012268,1.9879283658242625e-07
205910_vit_small_patch32_224,205910,128,0.02,10,SGD,28_03,project_28_03conf.csv,vit_small_patch32_224,641.6605832718778,77076.77264074008,0.8358,0.881,0.8406974863670774,0.8800736286274937,0.8350305397662697,0.8804642449409741,0.9983414128247724,0.9987979788437752,0.88,0.585765193069253,0.6818428568455275,0.0,0.0,641.0282798258899,77037.45781159046,48000,8,480000,6.230735198634539,49383189.06312339,2.0249806036660847e-08,2.0249806036660847e-09,4938318.90631234,2.024980603666085e-07
