exp_id,model,epoch,epoch_label,lr,dropout,weight_decay,optimizer,batch_size,val_accuracy,val_recall,val_precision,val_specificity,val_f1,Pg,energy_J,duration_s,SPJ,FPJ,EDP_inv,Eg,perfJ
612,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8609,0.8609020170886313,0.8606942118980376,0.9985949482733391,0.8601847962891235,0.6370076974312943,155172.60482058083,927.8432083667722,3.093329525240635,283487.40482163767,6.945609401249757e-09,0.0060907435139342155,4.105155663062032e-06
613,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.7321,0.7312255916743446,0.752679841823746,0.9972939369115557,0.7275244149915742,0.40184193195428897,15648.999387715141,94.68809761689045,3.067288764652979,281100.9058798536,6.748667559269343e-07,0.5818820285872581,2.567844256353828e-05
613,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8601,0.8597299825347694,0.8596982672007001,0.9985868673905437,0.8589638427285899,0.6348087759554313,156733.85874181104,944.2041506587993,3.062516318128222,280663.53622074873,6.75726994525719e-09,0.005808121236624089,4.050233823446897e-06
621,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.7135,0.7117284421205399,0.7243737569850738,0.9971060583979013,0.7025121294006068,0.36678567185280836,15014.847898336006,92.09307362604886,3.1968355806867357,292973.1911894696,7.231894717158049e-07,0.6773299458172308,2.44281976305239e-05
621,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8596,0.8580120354149584,0.857992175648169,0.9985818170997045,0.857274186568058,0.6319122402655695,150206.30622667365,915.1056740018539,3.1956048454825896,292860.4007718309,7.2751271070601054e-09,0.006808544947318697,4.206962118567525e-06
622,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.706,0.707814346775859,0.7119502716243831,0.9970303004483231,0.6959238112298824,0.35471706250142054,15054.599466531603,92.0651989239268,3.188394357930973,292199.5974572058,7.214982776693065e-07,0.6721821012207407,2.3562039182112032e-05
622,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8593,0.8592517167782873,0.8594761687191129,0.9985787866431259,0.8586776734925088,0.633696626847732,149199.21717415983,903.9812287634704,3.217175056888518,294837.1973604339,7.414366384966306e-09,0.0070328444233434696,4.247318711518571e-06
623,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.7041,0.7047680806359574,0.7149317667366948,0.9970111083692769,0.6933799820756141,0.3537082279072849,15143.989567413977,92.72975610895082,3.169574291260991,290474.83718989213,7.120993358056519e-07,0.6556167389114188,2.335634387046695e-05
623,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8584,0.858140814722955,0.8583279676491287,0.9985696956576195,0.8575118474146117,0.6313641424846512,150987.09785522395,919.8791561960243,3.1790795824173967,291345.94720258756,7.199948404916583e-09,0.006668678267654047,4.181576780090464e-06
844,vit_b_32,1,epoch_1,0.01,0.0,0.0,SGD,128,0.6761,0.6748501088601845,0.6845811551599448,0.9967282803318681,0.6603651596359412,0.31132928830510165,15157.057890697655,91.94487574393861,3.1668415035518898,290224.39154895407,7.175589082426972e-07,0.6595045525495966,2.0540218989080582e-05
844,vit_b_32,1,epoch_1,0.01,0.0,0.0,SGD,128,0.6761,0.6748501088601845,0.6845811551599448,0.9967282803318681,0.6603651596359412,0.31132928830510165,15157.057890697655,91.94487574393861,3.1668415035518898,290224.39154895407,7.175589082426972e-07,0.6595045525495966,2.0540218989080582e-05
844,vit_b_32,10,epoch_10,0.01,0.0,0.0,SGD,128,0.8523,0.8506557504007367,0.8509884343450363,0.9985080796697033,0.850202677491791,0.61605795761364,152798.29373742113,924.4096742507536,3.141396335386207,287892.47552459245,7.0797351877842814e-09,0.006402801830567139,4.0318379384020834e-06
844,vit_b_32,10,epoch_10,0.01,0.0,0.0,SGD,128,0.8523,0.8506557504007367,0.8509884343450363,0.9985080796697033,0.850202677491791,0.61605795761364,152798.29373742113,924.4096742507536,3.141396335386207,287892.47552459245,7.0797351877842814e-09,0.006402801830567139,4.0318379384020834e-06
845,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7325,0.7316327884344399,0.7439829016439923,0.9972979777362605,0.7276688301390797,0.3976387339646771,14949.422971367962,90.51216049306095,3.2108262701465136,294255.3643993572,7.390411807318856e-07,0.6982482168861698,2.6598935271699705e-05
845,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7325,0.7316327884344399,0.7439829016439923,0.9972979777362605,0.7276688301390797,0.3976387339646771,14949.422971367962,90.51216049306095,3.2108262701465136,294255.3643993572,7.390411807318856e-07,0.6982482168861698,2.6598935271699705e-05
845,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8601,0.8583131261227659,0.8578769223368237,0.9985868676086087,0.8574132212028553,0.6324199147559683,148814.3135788326,894.9697576747276,3.2254961801488653,295599.7846047054,7.508391932820754e-09,0.0071589211592137224,4.249725040198847e-06
845,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8601,0.8583131261227659,0.8578769223368237,0.9985868676086087,0.8574132212028553,0.6324199147559683,148814.3135788326,894.9697576747276,3.2254961801488653,295599.7846047054,7.508391932820754e-09,0.0071589211592137224,4.249725040198847e-06
846,vit_b_32,1,epoch_1,0.04,0.0,0.0,SGD,128,0.7431,0.7414423373268297,0.7540516628597865,0.9974050485250291,0.736965791915181,0.4143785884028621,15015.484574849079,91.0953930420801,3.1967000306070674,292960.768736577,7.31078873259266e-07,0.6846609929353129,2.759675096313214e-05
846,vit_b_32,1,epoch_1,0.04,0.0,0.0,SGD,128,0.7431,0.7414423373268297,0.7540516628597865,0.9974050485250291,0.736965791915181,0.4143785884028621,15015.484574849079,91.0953930420801,3.1967000306070674,292960.768736577,7.31078873259266e-07,0.6846609929353129,2.759675096313214e-05
846,vit_b_32,10,epoch_10,0.04,0.0,0.0,SGD,128,0.863,0.8617459443999523,0.8610303522453168,0.998616160560253,0.8607246852199835,0.639450740919869,150367.31383981722,907.0386326340958,3.192183113088878,292546.8169688857,7.33197159010605e-09,0.006847057050422916,4.252591368367868e-06
846,vit_b_32,10,epoch_10,0.04,0.0,0.0,SGD,128,0.863,0.8617459443999523,0.8610303522453168,0.998616160560253,0.8607246852199835,0.639450740919869,150367.31383981722,907.0386326340958,3.192183113088878,292546.8169688857,7.33197159010605e-09,0.006847057050422916,4.252591368367868e-06
847,vit_b_32,1,epoch_1,0.25,0.0,0.0,SGD,128,0.5902,0.5910588025669303,0.6490807713679869,0.9958606029021292,0.5861890892951745,0.22548994985634782,15282.883112863798,93.4951061499305,3.140768639367384,287834.9504811268,6.998513898887011e-07,0.6326817430929566,1.4754411729194609e-05
847,vit_b_32,1,epoch_1,0.25,0.0,0.0,SGD,128,0.5902,0.5910588025669303,0.6490807713679869,0.9958606029021292,0.5861890892951745,0.22548994985634782,15282.883112863798,93.4951061499305,3.140768639367384,287834.9504811268,6.998513898887011e-07,0.6326817430929566,1.4754411729194609e-05
847,vit_b_32,10,epoch_10,0.25,0.0,0.0,SGD,128,0.7965,0.7956211238473725,0.7967140023079716,0.9979444428759964,0.7950239738048255,0.5038495783078305,152778.10455382272,928.0090635472443,3.1418114618047195,287930.51968060515,7.0532075628734155e-09,0.006380496655352709,3.2979174586521173e-06
847,vit_b_32,10,epoch_10,0.25,0.0,0.0,SGD,128,0.7965,0.7956211238473725,0.7967140023079716,0.9979444428759964,0.7950239738048255,0.5038495783078305,152778.10455382272,928.0090635472443,3.1418114618047195,287930.51968060515,7.0532075628734155e-09,0.006380496655352709,3.2979174586521173e-06
848,vit_b_32,1,epoch_1,0.35,0.0,0.0,SGD,128,0.5055,0.5048126683081482,0.5785111078012257,0.9950050466937599,0.49706971782037196,0.14688870112635524,15048.130254814901,91.28444451512769,3.1897650530132537,292325.2144626063,7.279820670150444e-07,0.678805970745543,9.761259281986594e-06
848,vit_b_32,1,epoch_1,0.35,0.0,0.0,SGD,128,0.5055,0.5048126683081482,0.5785111078012257,0.9950050466937599,0.49706971782037196,0.14688870112635524,15048.130254814901,91.28444451512769,3.1897650530132537,292325.2144626063,7.279820670150444e-07,0.678805970745543,9.761259281986594e-06
848,vit_b_32,10,epoch_10,0.35,0.0,0.0,SGD,128,0.7535,0.7523724853246453,0.7531390476472143,0.9975100991102362,0.7515370729833423,0.4259009684353491,151426.96072311833,915.8860413520597,3.1698450375535963,290499.64966564986,7.210333524122561e-09,0.006639555395612916,2.8125834818417962e-06
848,vit_b_32,10,epoch_10,0.35,0.0,0.0,SGD,128,0.7535,0.7523724853246453,0.7531390476472143,0.9975100991102362,0.7515370729833423,0.4259009684353491,151426.96072311833,915.8860413520597,3.1698450375535963,290499.64966564986,7.210333524122561e-09,0.006639555395612916,2.8125834818417962e-06
888,vit_b_32,1,epoch_1,0.02,0.0,0.0,SGD,128,0.7325,0.7309322006757095,0.7406193365243869,0.9972979777362605,0.7260181373740128,0.3954619549381381,16391.080707869478,97.6685939640738,2.928421917717411,268374.4886868889,6.246510518507864e-07,0.4909218411235961,2.4126655343004563e-05
888,vit_b_32,10,epoch_10,0.02,0.0,0.0,SGD,128,0.86,0.85849117149097,0.8580353531396014,0.9985858575068279,0.857718113230921,0.632593722412263,153626.01399905063,927.1139525449835,3.1244708334551095,286341.34216534346,7.021050884302143e-09,0.0062814896970811345,4.117751323133153e-06
8442,vit_b_32,1,epoch_1,0.01,0.0,0.0,SGD,128,0.6727,0.6749589667885094,0.6894538851308256,0.9966939365195105,0.66017477171244,0.3120080781415542,15181.910941611726,92.48722411203198,3.161657329212621,289749.2891980437,7.12183349188593e-07,0.6524225942297729,2.055130472978727e-05
8442,vit_b_32,10,epoch_10,0.01,0.0,0.0,SGD,128,0.8518,0.852008897512471,0.8514383147294042,0.9985030290015017,0.8510518271095422,0.6169988322161214,152150.08481965712,922.1313959148247,3.1547797069514756,289118.99123908184,7.1274633440879585e-09,0.006501007258706476,4.055198739767038e-06
8452,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7319,0.7319966994959057,0.7402692474539394,0.9972919168373992,0.7247153871299119,0.3955240328051166,15178.201325836239,92.54258740413934,3.162430051464313,289820.105134074,7.11931244344694e-07,0.6525104796958864,2.6058689321234533e-05
8452,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8582,0.85818414525565,0.8580108724358473,0.9985676755223545,0.8574048067397562,0.6310144311549003,151750.56603417214,919.9799632492941,3.1630854008934017,289880.16446735477,7.162939971634551e-09,0.0065678122344415245,4.158234447789832e-06
8462,vit_b_32,1,epoch_1,0.04,0.0,0.0,SGD,128,0.7465,0.7474194844276958,0.7573136518047147,0.9974393917130947,0.7419232769501121,0.42146016109001677,15220.49602476061,93.1726422549691,3.153642294043104,289014.7533197222,7.05152065411068e-07,0.6427102504080273,2.7690303943077017e-05
8462,vit_b_32,10,epoch_10,0.04,0.0,0.0,SGD,128,0.859,0.8586889128208383,0.8584509773379814,0.9985757563374609,0.8577739494528853,0.6323034284136354,152580.90399087744,926.7900977309328,3.1458720419476505,288302.65052453784,7.071612119547783e-09,0.006413692295866221,4.144053494737715e-06
8472,vit_b_32,1,epoch_1,0.25,0.0,0.0,SGD,128,0.571,0.5700571072134671,0.6441040624455409,0.9956666628990836,0.5729093335770892,0.20874903544057882,15255.108253421351,93.04036423214711,3.1464870129148226,288359.00938385166,7.04552409161888e-07,0.6392529968792219,1.3683877686922443e-05
8472,vit_b_32,10,epoch_10,0.25,0.0,0.0,SGD,128,0.7978,0.7981347642781587,0.7974290364676188,0.9979575739818057,0.7965261609989627,0.5067273946439306,152889.56200193262,928.8764126487076,3.1395210615747104,287720.6165287068,7.04148451743953e-09,0.006360607717435471,3.314336099919792e-06
8482,vit_b_32,1,epoch_1,0.35,0.0,0.0,SGD,128,0.5068,0.5041816093973089,0.611577971490442,0.9950181774867785,0.499682482454179,0.1554914291608243,15321.46228285798,93.66900049103424,3.13286023969811,287110.18718635285,6.96793190043963e-07,0.6267488140137416,1.0148602417328786e-05
8482,vit_b_32,10,epoch_10,0.35,0.0,0.0,SGD,128,0.7599,0.7607903402904728,0.7613142821588303,0.9975747453661302,0.7595010409777844,0.43906706107247817,152311.09796575937,922.4226446945686,3.1514446840105337,288813.353902085,7.11768059480938e-09,0.0064783656042276825,2.8826990740437287e-06
811,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.786,0.7834141242591519,0.7871480304741318,0.9978383821890083,0.781129065194563,0.4836492978478376,34886.97261144546,175.7702470109798,1.3758717483056273,440932.6420875316,1.6307648901794333e-07,0.09893308606518611,1.3863320937431112e-05
811,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8634,0.8619330020560823,0.8622330864275188,0.9986202009673764,0.8613365141380211,0.6407824150110664,352198.1958672495,1774.717605224112,1.3628689914724081,436765.5822347848,1.5998660240609386e-09,0.0009523270799626764,1.819380174373721e-06
812,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7844,0.7862251528423472,0.7887442468785073,0.99782222032877,0.7806861275990545,0.4853710777425309,35129.86982320159,176.7967063752003,1.3663586071218035,437883.917174108,1.6100867996164514e-07,0.09633253320043705,1.3816478119197773e-05
812,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8638,0.86437042565003,0.8638890129290447,0.9986242412281007,0.8634386095121722,0.6441294467497622,351731.40054671164,1761.9421224147081,1.3646777036508961,437345.2294588947,1.6136049607442922e-09,0.0009630563741070403,1.8313106130091412e-06
813,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7837,0.7841770381988037,0.789287094746368,0.9978151495108978,0.7792923635162589,0.48400412555475786,35299.529548600294,177.3182675722055,1.3597914933657609,435779.3207079714,1.5976351355668539e-07,0.09467090758697565,1.371134776423528e-05
813,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8656,0.8647827515259331,0.8647895438536796,0.9986424229970627,0.8641705065329376,0.6464645398518066,353644.7877079155,1770.446949657984,1.357294145662468,434978.98294220195,1.5971651324221064e-09,0.0009429573932344976,1.8280052819150799e-06
821,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7942,0.793191678810127,0.7993602188521598,0.997921210535037,0.7913570316501648,0.5025124394745409,36407.78367953611,184.71697335899808,1.3183993956484525,422514.1838734415,1.4869588634190046e-07,0.08282992004050921,1.3802335343938842e-05
821,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8667,0.8652790818500307,0.8656223054859781,0.9986535343261441,0.8646762704891544,0.6482884489975718,364320.60956736334,1846.3345439732075,1.3175208522241106,422232.6325778641,1.4866401745880248e-09,0.0008270183720095076,1.7794448954381824e-06
822,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7762,0.7768872037946906,0.7854206110353236,0.9977393919739274,0.7742394739234696,0.4725535384503356,36556.384982447016,184.7174874180928,1.31304011660474,420796.66836275626,1.4809102706853967e-07,0.08182368470157927,1.29267031922669e-05
822,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8713,0.8717632830527532,0.8716354762673937,0.998699998869725,0.8710511298508276,0.661205161237579,364966.6352403346,1839.545009829104,1.3151887149462707,421485.24064042873,1.4894859733418236e-09,0.0008256706799396422,1.811686596508111e-06
823,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7938,0.7933744764821102,0.801961402769106,0.9979171698065052,0.7911244646312099,0.5040078273129958,36187.25644192669,183.28183927712962,1.326433797959522,425089.00979233737,1.5077346215249534e-07,0.08501398297344384,1.3927771178835497e-05
823,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8683,0.8675672949973894,0.8675695470128018,0.9986696957493537,0.8667862320724272,0.6526782549708247,362760.4267652916,1827.4610648688395,1.3231873285631655,424048.597173825,1.5084536249957136e-09,0.000846386888605222,1.799199159596071e-06
831,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7876,0.7859491508683036,0.7897694471293323,0.9978545438175017,0.7830001147473038,0.48782912380926413,35590.3288433675,180.56033934210427,1.3486809917168026,432218.6815328258,1.5561291456996478e-07,0.09071067690675018,1.3706788885154525e-05
831,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8659,0.86436922531367,0.8644564116783144,0.9986454535118974,0.8636991174018143,0.6461323190053399,355194.8148051551,1794.3849676272366,1.3513710786102207,433080.78741065966,1.5689812746782616e-09,0.0009182507638706175,1.8190927684566025e-06
832,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7921,0.7938257893071404,0.7992556729458523,0.9978999981741712,0.7897415458411697,0.5015081169305124,35720.20456051273,180.78336815699004,1.343777298886527,430647.1700614246,1.548558403290644e-07,0.08961412877763857,1.4039900473719846e-05
832,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8691,0.8696267767493705,0.8691791566439455,0.9986777766281819,0.8689457853209216,0.6560506082726018,357278.5943226928,1799.306193426717,1.3434893879101688,430554.9017612375,1.5555641585840226e-09,0.0008998097741652329,1.8362438128046908e-06
833,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7845,0.7844618385233023,0.7908408520672532,0.9978232303263912,0.7803000713440674,0.48563220021773174,35647.87687496188,180.6416382829193,1.3465037530387656,431520.9307403233,1.5529177983708225e-07,0.09023144276221798,1.3623032920617688e-05
833,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8642,0.8635280821589808,0.8633728589010582,0.9986282815699488,0.8627951289273791,0.6434176657526512,357275.1999747883,1799.8971049308311,1.3435021519374195,430558.9923142024,1.5550682363277944e-09,0.0008995400021411397,1.8009021219442464e-06
841,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.7994,0.7986672864708898,0.8031889535138856,0.9979737358276405,0.7967828899292947,0.5117606375056528,36265.35366810022,183.76879595778883,1.323577330564456,424173.5831058789,1.5005010821546998e-07,0.08424211290546386,1.4111557884952005e-05
841,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8685,0.8671869004244112,0.8673978556303745,0.9986717161581989,0.866518931326792,0.6524145319587635,363803.61553168856,1845.4941405015998,1.319393154734028,422832.6589200734,1.4894307593315508e-09,0.000830927379091731,1.7933151406570779e-06
842,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.8059,0.8063577679602737,0.8137271581396402,0.9980393922347601,0.804573600184051,0.5277587272017206,36497.43137469895,185.0927781201899,1.315161045368112,421476.3732294814,1.4802948404273963e-07,0.08205412080625457,1.446016082018248e-05
842,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8719,0.8726100911742001,0.8720634990813352,0.9987060594810552,0.8717599684214253,0.6626324540409134,364792.425053487,1844.8587150874082,1.315816796167357,421686.52503528615,1.485905110021093e-09,0.000824472596701663,1.816464401484642e-06
843,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.8009,0.7998695723809128,0.8055732795318336,0.9979888870440116,0.7976988266676175,0.5150249013891007,36598.670979754475,185.12324204598553,1.3115230338979378,420310.48112401145,1.4759571103855832e-07,0.08136167482510899,1.4072229608392075e-05
843,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.868,0.8672149777834147,0.8676086302733417,0.9986666654435438,0.8666848954419275,0.6522151946544599,364721.2799464152,1841.7093888700474,1.316073468678662,421768.7821851261,1.4887363570949054e-09,0.0008263658479183541,1.7882564865704661e-06
873,vit_l_32,1,epoch_1,0.01,0.0,0.0,SGD,128,0.7205,0.7189096983876542,0.7257339964706437,0.99717676552256,0.7068761390753818,0.3748503719777607,35116.526366942744,176.48969020089135,1.3668777913405816,438050.30279078917,1.6135005178214636e-07,0.09661015552610709,1.0674471844419939e-05
873,vit_l_32,10,epoch_10,0.01,0.0,0.0,SGD,128,0.8553,0.8537859475097932,0.8547747299959664,0.9985383827231286,0.8534304410481671,0.6232810346945015,352599.86526988517,1765.1618288566824,1.3613164589061906,436268.0341986453,1.6066945872557906e-09,0.0009542140764277429,1.767672356361886e-06
874,vit_l_32,1,epoch_1,0.02,0.0,0.0,SGD,128,0.7666,0.7640848003380405,0.7677278449769149,0.9976424224435259,0.7597486652225709,0.44863440531302484,35321.52071464551,177.56973016704433,1.3589448876729016,435508.004660223,1.5943793911206362e-07,0.09436037496681242,1.2701446490298073e-05
874,vit_l_32,10,epoch_10,0.02,0.0,0.0,SGD,128,0.8624,0.8609489782024897,0.8615712005948097,0.9986100999495681,0.8605442201613132,0.6388123306761473,352233.6581475166,1765.7806276611518,1.3627317801610386,436721.6094254579,1.6078013868362386e-09,0.00095685793979614,1.8136038845231839e-06
875,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.786,0.7834141242591519,0.7871480304741318,0.9978383821890083,0.781129065194563,0.4836492978478376,35152.23793912633,176.6707966059912,1.3654891641073417,437605.2823333365,1.6102090139066166e-07,0.09621727818750209,1.375870573831972e-05
875,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8634,0.8619330020560823,0.8622330864275188,0.9986202009673764,0.8613365141380211,0.6407824150110664,352542.34937492094,1770.6554976941552,1.3615385523216408,436339.2096091335,1.6019709392165678e-09,0.0009517191697493584,1.8176040868486086e-06
876,vit_l_32,1,epoch_1,0.04,0.0,0.0,SGD,128,0.786,0.7839853460793232,0.7876248761643753,0.9978383821890082,0.7816908120711382,0.4842951510008773,35162.62446932267,177.13307070499286,1.3650858183773282,437476.02006842796,1.605532370080421e-07,0.09588115862738518,1.3773009219587589e-05
876,vit_l_32,10,epoch_10,0.04,0.0,0.0,SGD,128,0.8657,0.864112580577642,0.8639808194311139,0.9986434333083356,0.8632694075489374,0.6454346806704446,353171.1427515764,1777.2864471951034,1.3591144402690798,435562.3420461733,1.5931525397585054e-09,0.0009431129568029939,1.8275408223951325e-06
877,vit_l_32,1,epoch_1,0.25,0.0,0.0,SGD,128,0.7133,0.7125516537470101,0.7324294449506062,0.9971040381943398,0.7114011298387575,0.3711887856824511,35254.30573557555,178.07040838012472,1.3615358180649864,436338.3333479469,1.5929277526263337e-07,0.09463428780875764,1.0528892228556354e-05
877,vit_l_32,10,epoch_10,0.25,0.0,0.0,SGD,128,0.8413,0.8402235380496491,0.8399229070630956,0.9983969684738113,0.839300521756824,0.5927729975878245,352659.16433368885,1773.4017106483225,1.3610875557619715,436194.67643961945,1.598960380763062e-09,0.0009493014125334106,1.6808665633510607e-06
878,vit_l_32,1,epoch_1,0.35,0.0,0.0,SGD,128,0.6093,0.6094439624579462,0.6505865356611684,0.9960535323422689,0.6031561514048278,0.24063162733918889,35332.50014033936,177.5459604819771,1.3585226012692508,435372.67238095455,1.5940973321092495e-07,0.0942850571356036,6.810489673343497e-06
878,vit_l_32,10,epoch_10,0.35,0.0,0.0,SGD,128,0.8147,0.8138237309523789,0.8149466744700554,0.9981282814001086,0.8132416868019934,0.5393163903141776,352438.6651925846,1768.1652890508994,1.3619391043196452,436467.5765524848,1.604699035530938e-09,0.0009539009217412525,1.5302418366029065e-06
8732,vit_l_32,1,epoch_1,0.01,0.0,0.0,SGD,128,0.7296,0.7316544683735278,0.7364089700249161,0.9972686844939677,0.7220475879439039,0.39203253093080126,35155.394566782896,175.7578283508774,1.3653665558728652,437565.9894466005,1.618427858809095e-07,0.09669102512855794,1.1151418886398138e-05
8732,vit_l_32,10,epoch_10,0.01,0.0,0.0,SGD,128,0.8571,0.8573264556506666,0.857220466806556,0.9985565644015827,0.8566013604662254,0.6289888158664193,352879.53201840085,1770.2996777158696,1.360237578117652,435922.2797653752,1.6007619068210289e-09,0.0009491843643636727,1.7824462990775581e-06
8742,vit_l_32,1,epoch_1,0.02,0.0,0.0,SGD,128,0.7774,0.7791275872521779,0.7781978599199487,0.9977515131965873,0.7724757674874101,0.47028978491466367,35383.270491230665,178.328266923083,1.3565732995737703,434747.96971671825,1.5848269166048828e-07,0.0934679389143034,1.329130344328175e-05
8742,vit_l_32,10,epoch_10,0.02,0.0,0.0,SGD,128,0.8596,0.8601911170912966,0.8600348299185789,0.998581816948791,0.8594162313629963,0.6350253372301592,353446.756637382,1776.6964710643515,1.3580546178061412,435222.6953317883,1.5924388323166307e-09,0.0009412208308992672,1.7966647742694162e-06
8752,vit_l_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7844,0.7862251528423472,0.7887442468785073,0.99782222032877,0.7806861275990545,0.4853710777425309,35401.99937179306,177.7823133599013,1.3558556254380518,434517.97302319657,1.5888527752163434e-07,0.09360625043603947,1.371027304546126e-05
8752,vit_l_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8638,0.86437042565003,0.8638890129290447,0.9986242412281007,0.8634386095121722,0.6441294467497622,354050.780108456,1773.3906271201558,1.355737727376175,434480.1896295159,1.5926855344256844e-09,0.0009381573743366168,1.819313733901241e-06
8762,vit_l_32,1,epoch_1,0.04,0.0,0.0,SGD,128,0.7822,0.7836857985769925,0.7891542300074503,0.997799998087227,0.7792342028753498,0.48268652617594293,35248.23854658882,177.62080769403838,1.3617701757367742,436413.4391472644,1.5972347138171664e-07,0.09492282939395451,1.369391907450806e-05
8762,vit_l_32,10,epoch_10,0.04,0.0,0.0,SGD,128,0.8691,0.8693637386859795,0.8697310275537378,0.9986777766281819,0.8688867535837688,0.6562685935704394,352869.77965190535,1772.1314568528906,1.3602751714060197,435934.3274783871,1.5991514603146764e-09,0.0009482818511590995,1.8598039033487856e-06
8772,vit_l_32,1,epoch_1,0.25,0.0,0.0,SGD,128,0.7262,0.7264082398747587,0.744103069490099,0.9972343410297648,0.7227162385056234,0.39144191560467617,35289.02955607926,177.82375844498165,1.3601960893744955,435908.98365608347,1.5935676299071628e-07,0.0944860820049926,1.1092453392140456e-05
8772,vit_l_32,10,epoch_10,0.25,0.0,0.0,SGD,128,0.8443,0.8442194675213198,0.8440609761469946,0.9984272713598772,0.8431371184991536,0.6006789441439754,352535.2877243512,1769.117841550149,1.3615658253630314,436347.9499399186,1.6033954340886716e-09,0.000952603613838058,1.7038831715866376e-06
8782,vit_l_32,1,epoch_1,0.35,0.0,0.0,SGD,128,0.6446,0.6435337197032142,0.6803504362293817,0.9964100978888911,0.644358191952783,0.281211059578026,35258.15270103849,176.87678494490683,1.361387262883634,436290.72511070373,1.603502384569193e-07,0.09524172962944776,7.975774056073654e-06
8782,vit_l_32,10,epoch_10,0.35,0.0,0.0,SGD,128,0.8196,0.8197359622310997,0.8188188005669172,0.9981777761934607,0.8183840908453318,0.5491255358371124,350298.87093738694,1753.7056800788268,1.370258484463674,439133.7307721312,1.6278131549631934e-09,0.0009794986711676294,1.5675915094093014e-06
8801,vit_l_32,1,epoch_1,0.03,0.1,0.0,SGD,128,0.7429,0.7402656098552662,0.7455464062020225,0.9974030283214675,0.732663151162129,0.40894348714758655,36790.30959847947,185.0600310759619,1.3046913854180728,418121.10786465806,1.4687704509455164e-07,0.08012421986340808,1.1115521766755886e-05
8801,vit_l_32,10,epoch_10,0.03,0.1,0.0,SGD,128,0.8753,0.8733692045062987,0.8737662031030788,0.9987404030792961,0.8724189686397401,0.667118008597375,367113.10481012275,1839.4243160018232,1.3074989525319842,419020.86322841165,1.4808742753978034e-09,0.0008113256115300533,1.8172002030339397e-06
8802,vit_l_32,1,epoch_1,0.03,0.1,0.0,SGD,128,0.7478,0.7478208374426911,0.7552816083237165,0.997452523037643,0.7374031135071248,0.4212929248744728,36587.244080290155,183.1693820359651,1.311932647746431,420441.7521648438,1.4921669690416594e-07,0.08230662602862926,1.1514748800154278e-05
