unique_id,exp_id,batch_size,lr,epochs,optimizer,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,n_samples,rate,tot_samples
205210_vit_small_patch16_224,205210,128,0.04,10,SGD,vit_small_patch16_224,946.5252406802028,162534.07397315485,0.8614,0.8996,0.8662670618871426,0.8990811110436515,0.8608461447264244,0.8990650983207803,0.9985999988886326,0.9989858577807988,0.9019,0.6414661873661139,0.7264384100196176,0.0,0.0,48000,08,480000
205211_vit_small_patch16_224,205211,128,0.04,10,SGD,vit_small_patch16_224,968.5601897309534,163749.66488723736,0.86,0.903,0.8689014458661981,0.9032029432317692,0.8606141493570582,0.9034296606605762,0.998585857252464,0.99902020109635,0.9048,0.6421890027011774,0.7361082911878525,0.0,0.0,48000,08,480000
205212_vit_small_patch16_224,205212,128,0.04,10,SGD,vit_small_patch16_224,968.3291704889853,163980.74249960866,0.869,0.9011,0.8729189863207455,0.901678129205866,0.8698698421821638,0.9021197416718674,0.9986767665239838,0.9990010092307025,0.9066,0.6589810666777256,0.7322420061958325,0.0,0.0,48000,08,480000
205213_vit_small_patch16_224,205213,128,0.04,10,SGD,vit_small_patch16_224,958.2094853960444,163112.07855041893,0.8539,0.9029,0.8604001214635764,0.9036619775831564,0.8545128541226172,0.9036309400311372,0.9985242413237564,0.9990191911877944,0.8996,0.6268803970522319,0.7365641652370434,0.0,0.0,48000,08,480000
205214_vit_small_patch16_224,205214,128,0.04,10,SGD,vit_small_patch16_224,966.891303795157,163900.4606772811,0.8651,0.902,0.8716214225706577,0.9018571022627372,0.8638126803322187,0.9017326462027664,0.9986373726183956,0.9990101001972036,0.9027,0.6504615019508079,0.7328109319795566,0.0,0.0,48000,08,480000
205215_vit_small_patch16_224,205215,128,0.04,10,SGD,vit_small_patch16_224,956.0965180671774,163191.6001790773,0.8646,0.8987,0.8690189853709928,0.8980926307951063,0.8639237072609796,0.8979499029511622,0.9986323222218978,0.9989767669208144,0.9038,0.6482245965368331,0.7240080089878745,0.0,0.0,48000,08,480000
205216_vit_small_patch16_224,205216,128,0.04,10,SGD,vit_small_patch16_224,955.128415944986,163068.11982278316,0.8545,0.9021,0.8648442885918081,0.9032928759454764,0.8551593158997873,0.902045662325098,0.9985303019165024,0.999011110361688,0.9025,0.6310420047991876,0.7343145076765007,0.0,0.0,48000,08,480000
205217_vit_small_patch16_224,205217,128,0.04,10,SGD,vit_small_patch16_224,960.6803490789608,163369.1199434112,0.8566,0.8997,0.8649971455382973,0.9000214301927311,0.8565985627996555,0.8997656463798319,0.9985515143494692,0.998986868125884,0.904,0.633782962794129,0.7278464327285417,0.0,0.0,48000,08,480000
205218_vit_small_patch16_224,205218,128,0.04,10,SGD,vit_small_patch16_224,959.6163404399996,163520.2469929302,0.8553,0.9046,0.8640771036403396,0.9044564496333236,0.8550786350108879,0.9043675287374578,0.9985383827142322,0.999036362895216,0.9022,0.6310180583542598,0.7392145389360998,0.0,0.0,48000,08,480000
205219_vit_small_patch16_224,205219,128,0.04,10,SGD,vit_small_patch16_224,966.1412119700108,163952.6586522127,0.8505,0.895,0.8583935661017645,0.8953254312914001,0.8525884959106481,0.8957816769693511,0.9984898979416968,0.9989393932031986,0.9056,0.6215039818799278,0.7170431158156494,0.0,0.0,48000,08,480000
20522_vit_small_patch16_224,20522,128,0.04,10,SGD,vit_small_patch16_224,969.9552056971006,164130.58340714555,0.8571,0.8998,0.8627536280488237,0.8998538552423655,0.8567804184256217,0.8999117693353926,0.9985565644015828,0.998987877907898,0.9038,0.6326456010065589,0.7279107287475794,0.0,0.0,48000,08,480000
205220_vit_small_patch16_224,205220,128,0.04,10,SGD,vit_small_patch16_224,967.9255248680712,164263.15760305896,0.8649,0.8994,0.8699833789942075,0.8989193060172205,0.8648920180439288,0.8988283918507112,0.9986353524322016,0.9989838375623942,0.9024,0.6498987146748602,0.7259535531871323,0.0,0.0,48000,08,480000
20523_vit_small_patch16_224,20523,128,0.04,10,SGD,vit_small_patch16_224,963.3236293781084,163582.90885854073,0.8652,0.9028,0.8721958220337791,0.9020824283317316,0.8637633775027527,0.9023371960275184,0.9986383825893156,0.9990181809175184,0.9027,0.6509288994276912,0.7341419242152062,0.0,0.0,48000,08,480000
20524_vit_small_patch16_224,20524,128,0.04,10,SGD,vit_small_patch16_224,971.8625859920868,164528.9930982679,0.8516,0.8987,0.860306192030353,0.8983844831500803,0.8518683724026755,0.8988775435354626,0.9985010089760152,0.99897676690883,0.9062,0.6231745430482503,0.7249914795786928,0.0,0.0,48000,08,480000
20525_vit_small_patch16_224,20525,128,0.04,10,SGD,vit_small_patch16_224,965.283689570846,163778.89461188292,0.8542,0.9058,0.8703930585147246,0.9061575612000128,0.8561569342386816,0.9067043492846292,0.9985272712041184,0.9990484838643892,0.9049,0.6356064489577923,0.7435125423146105,0.0,0.0,48000,08,480000
20526_vit_small_patch16_224,20526,128,0.04,10,SGD,vit_small_patch16_224,972.9378818180412,164547.7688018052,0.8597,0.8989,0.8667268054650346,0.8993946850231558,0.8601988751995235,0.8989799723792388,0.9985828274161244,0.9989787872542422,0.901,0.6400473718268873,0.726052424653681,0.0,0.0,48000,08,480000
20527_vit_small_patch16_224,20527,128,0.04,10,SGD,vit_small_patch16_224,969.6582727769857,164096.25942237876,0.8528,0.9038,0.8631406613906116,0.904464184948625,0.8530733166850033,0.9040383711772586,0.9985131302873024,0.99902828215787,0.9041,0.6270019706399838,0.7382923333097684,0.0,0.0,48000,08,480000
20528_vit_small_patch16_224,20528,128,0.04,10,SGD,vit_small_patch16_224,973.2639479970094,164508.38434335383,0.8568,0.9046,0.8675156752031825,0.9035576281380496,0.8555041952036625,0.9035349543149428,0.9985535341986682,0.9990363628669898,0.9057,0.6349657283958744,0.7378000740482492,0.0,0.0,48000,08,480000
20529_vit_small_patch16_224,20529,128,0.04,10,SGD,vit_small_patch16_224,964.7741285730152,163799.45782755263,0.8533,0.8995,0.8643936285377231,0.8995058352042993,0.853486642431401,0.8997622440266178,0.9985181807449,0.9989848477495736,0.9044,0.6285878872387259,0.7272635457675967,0.0,0.0,48000,08,480000
20531_vit_small_patch16_224,20531,128,0.025,10,SGD,vit_small_patch16_224,963.7303340539802,163971.30494920607,0.8623,0.9019,0.8656066010353688,0.9018651658709612,0.8613130145270952,0.9009119487779128,0.9986090898477872,0.9990090901529988,0.9031,0.6420006535418422,0.732068612276129,0.0,0.0,48000,08,480000
205310_vit_small_patch16_224,205310,128,0.025,10,SGD,vit_small_patch16_224,960.641199880978,163291.31219845547,0.8661,0.9031,0.8700514118525726,0.9025317019364324,0.8657620227920098,0.9023994528501832,0.9986474736737944,0.9990212113442172,0.9054,0.6515139118268162,0.7348045563436179,0.0,0.0,48000,08,480000
205311_vit_small_patch16_224,205311,128,0.025,10,SGD,vit_small_patch16_224,968.2208236570004,164152.97051412528,0.8586,0.9032,0.8652660712660715,0.9037503718907834,0.8596748507010419,0.9037199191461934,0.9985717158249884,0.9990222213002752,0.9072,0.6377552482634637,0.7369557658862341,0.0,0.0,48000,08,480000
205312_vit_small_patch16_224,205312,128,0.025,10,SGD,vit_small_patch16_224,965.0981363179162,163898.5220669142,0.8731,0.9042,0.8740906291061005,0.9043329229246224,0.8735280767480306,0.9048237682200768,0.9987181807014774,0.9990323223892952,0.9021,0.6657946130077214,0.739156472832233,0.0,0.0,48000,08,480000
205313_vit_small_patch16_224,205313,128,0.025,10,SGD,vit_small_patch16_224,946.9420439240056,162526.34333235133,0.8583,0.9041,0.8648369068792318,0.9047920628045218,0.8590737682935656,0.9048796452113418,0.9985686858013436,0.9990313124089546,0.9067,0.6367687301664153,0.7394948790826956,0.0,0.0,48000,08,480000
205314_vit_small_patch16_224,205314,128,0.025,10,SGD,vit_small_patch16_224,948.1484244079328,162495.0145434996,0.8653,0.8981,0.870976027671666,0.897791987154642,0.8643378769534494,0.8976937627288845,0.9986393928220744,0.9989707062254596,0.904,0.6505267266072472,0.723071730004775,0.0,0.0,48000,08,480000
205315_vit_small_patch16_224,205315,128,0.025,10,SGD,vit_small_patch16_224,960.3269799479748,163693.49303838602,0.865,0.9031,0.8692759999326709,0.9029652518149904,0.8637647435337931,0.9026970054999128,0.9986363626289232,0.999021211398094,0.9025,0.6485995540747369,0.7353999421804128,0.0,0.0,48000,08,480000
205316_vit_small_patch16_224,205316,128,0.025,10,SGD,vit_small_patch16_224,969.8420582008548,164070.28126354932,0.8597,0.9016,0.8682434177785143,0.9024873529088372,0.8606990127997841,0.9014026608985144,0.9985828272088336,0.99900605985281,0.9073,0.6415401248254151,0.7327266473824221,0.0,0.0,48000,08,480000
205317_vit_small_patch16_224,205317,128,0.025,10,SGD,vit_small_patch16_224,966.8007996180096,164237.55965576245,0.8595,0.9022,0.8669779807391236,0.9028665405416938,0.859777495424941,0.902362656508674,0.9985808072949818,0.999012120665119,0.9096,0.6397690648434472,0.7343079886950273,0.0,0.0,48000,08,480000
205318_vit_small_patch16_224,205318,128,0.025,10,SGD,vit_small_patch16_224,964.1668645790778,164081.85616495763,0.8658,0.9017,0.8703236918670494,0.9013654829868636,0.8654790806100511,0.9013589055457444,0.998644443401866,0.9990070699433934,0.9037,0.6512771667299266,0.7318621859572757,0.0,0.0,48000,08,480000
205319_vit_small_patch16_224,205319,128,0.025,10,SGD,vit_small_patch16_224,962.6379150419962,163933.48870445232,0.8643,0.9,0.8698941967777084,0.9005571735936023,0.8659848646072424,0.9008647139819638,0.998629291977848,0.9989898982887604,0.908,0.6501978797192332,0.7294146346035661,0.0,0.0,48000,08,480000
20532_vit_small_patch16_224,20532,128,0.025,10,SGD,vit_small_patch16_224,954.7260436438957,163076.85532484713,0.8666,0.9024,0.8691373883395189,0.9028601130303104,0.8664250148820968,0.9021978137143364,0.9986525240809736,0.9990141405569942,0.9065,0.6517071772281827,0.734332854871864,0.0,0.0,48000,08,480000
205320_vit_small_patch16_224,205320,128,0.025,10,SGD,vit_small_patch16_224,964.6873355940916,164085.0457193226,0.8702,0.9017,0.8725352981045041,0.9012241677141184,0.8698194492232081,0.9010534571287728,0.9986888878290138,0.9990070699044072,0.9061,0.6595707930492241,0.7314994739762688,0.0,0.0,48000,08,480000
20533_vit_small_patch16_224,20533,128,0.025,10,SGD,vit_small_patch16_224,954.7402941170149,163220.42508835357,0.8726,0.9056,0.8776560979039694,0.9049001709768456,0.8713810548467132,0.9050686567741316,0.9987131301326324,0.9990464637717464,0.9034,0.6664820485802632,0.740976263941473,0.0,0.0,48000,08,480000
20534_vit_small_patch16_224,20534,128,0.025,10,SGD,vit_small_patch16_224,971.2321513788776,164522.6794426453,0.8613,0.9002,0.8676583233749088,0.9001745789267777,0.8615746697419278,0.9005187489518517,0.9985989888475292,0.9989919184353526,0.9048,0.6429648461736525,0.7289881807932072,0.0,0.0,48000,08,480000
20535_vit_small_patch16_224,20535,128,0.025,10,SGD,vit_small_patch16_224,963.8672825319228,163532.06362794386,0.8602,0.9072,0.8721731392972675,0.9077423735342762,0.8620530341463594,0.9076237424811424,0.9985878773274056,0.9990626252931564,0.9049,0.6458362530950074,0.746731051119366,0.0,0.0,48000,08,480000
20536_vit_small_patch16_224,20536,128,0.025,10,SGD,vit_small_patch16_224,961.1513916361146,163331.63141216076,0.8677,0.9009,0.8719475234189118,0.9011002080795346,0.8673829920243864,0.9008795909829048,0.9986636355463524,0.9989989892867992,0.9049,0.6553753221190783,0.7306030384258105,0.0,0.0,48000,08,480000
20537_vit_small_patch16_224,20537,128,0.025,10,SGD,vit_small_patch16_224,969.3464911000336,164108.70224058526,0.8647,0.9023,0.8717231269961323,0.9026371010565832,0.8655426061379656,0.902625618939642,0.998633332390435,0.9990131306322652,0.9016,0.6515361776683745,0.7344174545199129,0.0,0.0,48000,08,480000
20538_vit_small_patch16_224,20538,128,0.025,10,SGD,vit_small_patch16_224,973.5247915610672,164573.5603343461,0.8622,0.9057,0.8719531930025307,0.9047316136612004,0.8606193884253764,0.9048524369083256,0.9986080796967632,0.999047473986972,0.9039,0.6461113828916387,0.740743791430756,0.0,0.0,48000,08,480000
20539_vit_small_patch16_224,20539,128,0.025,10,SGD,vit_small_patch16_224,948.800830504857,162723.34167120288,0.8618,0.9024,0.8684415432734567,0.9026811959867344,0.8626152201865652,0.9026459572337188,0.998604039392946,0.9990141407000834,0.9038,0.6446997700787535,0.7345520231103158,0.0,0.0,48000,08,480000
20541_vit_small_patch16_224,20541,128,0.02,10,SGD,vit_small_patch16_224,959.3066582819448,163401.06208277846,0.8632,0.9001,0.865397818754447,0.9000962987844242,0.8619426193091371,0.8990207304440537,0.9986181807638146,0.9989909083209436,0.9024,0.6429912332154749,0.7276306416301829,0.0,0.0,48000,08,480000
205410_vit_small_patch16_224,205410,128,0.02,10,SGD,vit_small_patch16_224,967.560116326902,163962.10494153973,0.8664,0.9057,0.8699488181262442,0.9047319423665272,0.8660852788885824,0.905087129438403,0.9986505039792304,0.999047473991328,0.9042,0.6519080267252232,0.740936188127146,0.0,0.0,48000,08,480000
205411_vit_small_patch16_224,205411,128,0.02,10,SGD,vit_small_patch16_224,974.0979505560828,164764.6098509466,0.863,0.9031,0.868694035264062,0.9032542991126558,0.8639780875402849,0.9033942202448836,0.9986161603113396,0.9990212111983124,0.9048,0.6468133171931092,0.7362035317508546,0.0,0.0,48000,08,480000
205412_vit_small_patch16_224,205412,128,0.02,10,SGD,vit_small_patch16_224,968.1688448379282,164015.1660653107,0.8711,0.9003,0.8726561718102853,0.900315171183986,0.8719168009674361,0.9010724214658284,0.998697978663676,0.9989929284155818,0.9032,0.6619426973646728,0.7296320965091336,0.0,0.0,48000,08,480000
205413_vit_small_patch16_224,205413,128,0.02,10,SGD,vit_small_patch16_224,971.2440875759348,164567.0026091963,0.8587,0.9063,0.8634171340161579,0.90664747303002,0.8595304617782225,0.907123165349022,0.998572726208397,0.999053534647748,0.9058,0.6363603300644346,0.7446727362119315,0.0,0.0,48000,08,480000
205414_vit_small_patch16_224,205414,128,0.02,10,SGD,vit_small_patch16_224,964.2240931808484,163929.02024304972,0.8655,0.9014,0.8697028175778568,0.9005746128399766,0.864806140801413,0.9006337152067484,0.9986414130257536,0.999004039586166,0.9028,0.6500792232583257,0.7303864352517504,0.0,0.0,48000,08,480000
205415_vit_small_patch16_224,205415,128,0.02,10,SGD,vit_small_patch16_224,965.5310739099514,163980.4899030307,0.8695,0.9027,0.8725057614012782,0.902192139082418,0.8685227781793374,0.9023666538191892,0.9986818172079592,0.9990171709910683,0.9064,0.6580308358508251,0.734173106854352,0.0,0.0,48000,08,480000
205416_vit_small_patch16_224,205416,128,0.02,10,SGD,vit_small_patch16_224,954.4681159409228,163329.86837373552,0.8617,0.902,0.8695278747313643,0.9030336782191394,0.8624083683868038,0.9019350856712248,0.998603029244346,0.9990101002599124,0.904,0.645275896718489,0.7339316989601455,0.0,0.0,48000,08,480000
205417_vit_small_patch16_224,205417,128,0.02,10,SGD,vit_small_patch16_224,972.947110699024,164574.9370284703,0.8572,0.8999,0.8662753277548194,0.9003041825434909,0.857689058646544,0.8999370213955903,0.9985575749588856,0.9989888883290228,0.9043,0.6359765293097303,0.7283771202280721,0.0,0.0,48000,08,480000
205418_vit_small_patch16_224,205418,128,0.02,10,SGD,vit_small_patch16_224,956.4571876078844,163324.79683846128,0.8666,0.9036,0.8702769167061178,0.9032226671317456,0.8660893973631552,0.9032784182754676,0.9986525242161616,0.9990262618773462,0.903,0.6523088567337323,0.7364946375517224,0.0,0.0,48000,08,480000
205419_vit_small_patch16_224,205419,128,0.02,10,SGD,vit_small_patch16_224,967.126850723056,164187.95725744488,0.8645,0.8986,0.8681079354693887,0.8991345050930643,0.8659818471935297,0.8995738157585683,0.9986313121812704,0.998975756864803,0.9049,0.6490119471282559,0.7260772567278331,0.0,0.0,48000,08,480000
20542_vit_small_patch16_224,20542,128,0.02,10,SGD,vit_small_patch16_224,972.4362988278737,164446.95203363628,0.8655,0.9006,0.8684215786804543,0.9007039940532684,0.8655165775132261,0.9007308446899914,0.9986414129602024,0.9989959587230044,0.9071,0.6496547841436148,0.7299158553485444,0.0,0.0,48000,08,480000
205420_vit_small_patch16_224,205420,128,0.02,10,SGD,vit_small_patch16_224,972.091389961075,164597.58036049822,0.8622,0.9028,0.8650148311803723,0.9017878662248164,0.8620247100444791,0.9024043341090172,0.998608079682882,0.9990181810245004,0.9084,0.6420167561468356,0.7339568064899943,0.0,0.0,48000,08,480000
20543_vit_small_patch16_224,20543,128,0.02,10,SGD,vit_small_patch16_224,967.0841031961608,163913.92147251684,0.8683,0.9063,0.8726014164500849,0.9051833973272102,0.8667012450547688,0.9057940762853468,0.9986696957493536,0.9990535344853032,0.8992,0.6558084476943716,0.7423809112251971,0.0,0.0,48000,08,480000
20544_vit_small_patch16_224,20544,128,0.02,10,SGD,vit_small_patch16_224,964.4138687769882,163684.64726595,0.8567,0.8981,0.863618161074158,0.8983536281621152,0.8563715530744312,0.8982662602456779,0.9985525241661926,0.9989707062982206,0.9024,0.6326793791417399,0.7239854915999097,0.0,0.0,48000,08,480000
20545_vit_small_patch16_224,20545,128,0.02,10,SGD,vit_small_patch16_224,972.6274409790058,164268.13730985252,0.8661,0.9046,0.8764712965925995,0.9046133966196502,0.86742483974702,0.9052466119856966,0.998647473348638,0.9990363626397316,0.9054,0.6575818212714912,0.7400614842025979,0.0,0.0,48000,08,480000
20546_vit_small_patch16_224,20546,128,0.02,10,SGD,vit_small_patch16_224,969.9744157730602,163740.37015640593,0.8711,0.8988,0.8760565840579104,0.8988556735215313,0.8708812064183199,0.8989243420763458,0.9986979790016994,0.9989777771526142,0.9047,0.6637327715538953,0.7254909442650954,0.0,0.0,48000,08,480000
20547_vit_small_patch16_224,20547,128,0.02,10,SGD,vit_small_patch16_224,964.0167924677952,163713.40697019166,0.8606,0.9018,0.8664466727886959,0.9024031271984638,0.861410957057139,0.9021030004871784,0.998591918220448,0.9990080801237304,0.9013,0.6414187020521864,0.7333916328070595,0.0,0.0,48000,08,480000
20548_vit_small_patch16_224,20548,128,0.02,10,SGD,vit_small_patch16_224,961.1471449809616,163483.09508424095,0.8646,0.9066,0.8718453182500759,0.9055449955041692,0.8630119468410854,0.9056168398724076,0.9986323221403608,0.9990565649033212,0.9025,0.6496464913631051,0.7427801976750107,0.0,0.0,48000,08,480000
20549_vit_small_patch16_224,20549,128,0.02,10,SGD,vit_small_patch16_224,973.858539181063,164584.88896507057,0.8591,0.903,0.864679924532078,0.9030031199628022,0.8596494400751818,0.9030996504204658,0.9985767666459195,0.9990202013105338,0.9063,0.6376787385324745,0.7356766052562654,0.0,0.0,48000,08,480000
20551_vit_small_patch32_224,20551,128,0.03,10,SGD,vit_small_patch32_224,645.1427999949083,77266.01743641683,0.8365,0.8824,0.8411836615936004,0.8817933621088265,0.8366087049228532,0.8814953445339975,0.9983484835883312,0.9988121203057356,0.8806,0.5877076120289867,0.6850718956796744,0.0,0.0,48000,08,480000
205510_vit_small_patch32_224,205510,128,0.03,10,SGD,vit_small_patch32_224,648.6678637510631,77771.52324398485,0.8441,0.8816,0.8498927901890242,0.8807351698781285,0.8433103841351226,0.8811132953470316,0.9984252512751648,0.9988040394546472,0.8805,0.6040335336101389,0.6833276042619958,0.0,0.0,48000,08,480000
205511_vit_small_patch32_224,205511,128,0.03,10,SGD,vit_small_patch32_224,642.9324504488613,77192.41399432416,0.8349,0.8829,0.8461976527946129,0.8832576833274528,0.836670005014874,0.8835192391394009,0.99833232165987,0.9988171706018824,0.8794,0.5901135799385697,0.6881782640881183,0.0,0.0,48000,08,480000
205512_vit_small_patch32_224,205512,128,0.03,10,SGD,vit_small_patch32_224,642.9446676780935,77208.52947737112,0.8435,0.8803,0.8505678990170553,0.8802773710802909,0.8450019755400346,0.8809174842104533,0.9984191905420112,0.998790908037564,0.8848,0.6052917008035387,0.6818047927666387,0.0,0.0,48000,08,480000
205513_vit_small_patch32_224,205513,128,0.03,10,SGD,vit_small_patch32_224,645.0480860569514,77610.53918953368,0.8333,0.8813,0.8425590455312179,0.8817648148597518,0.8342537209622239,0.882423022907643,0.998316160360508,0.9988010092069124,0.879,0.5847469712519482,0.6849081566914642,0.0,0.0,48000,08,480000
205514_vit_small_patch32_224,205514,128,0.03,10,SGD,vit_small_patch32_224,647.7107315689791,77794.08601058747,0.8393,0.8773,0.845658949305093,0.8765307460170182,0.8385743639998929,0.8768579749479956,0.9983767663437816,0.9987606050428252,0.883,0.5942217165988852,0.6734509094752787,0.0,0.0,48000,08,480000
205515_vit_small_patch32_224,205515,128,0.03,10,SGD,vit_small_patch32_224,635.4500817470253,76732.12154425969,0.8459,0.8798,0.852171602286157,0.8794005290160533,0.8447676071346932,0.8792551132425982,0.9984434331934596,0.9987858576888636,0.883,0.608004508906186,0.6794507261371379,0.0,0.0,48000,08,480000
205516_vit_small_patch32_224,205516,128,0.03,10,SGD,vit_small_patch32_224,635.68849903089,76914.49312152289,0.8263,0.8785,0.8369654446928274,0.8792821673386733,0.8272859852302321,0.8785004480556495,0.9982454532157834,0.9987727263426468,0.8818,0.5711343600485568,0.6777643055689377,0.0,0.0,48000,08,480000
205517_vit_small_patch32_224,205517,128,0.03,10,SGD,vit_small_patch32_224,647.9263785770163,77876.40077943372,0.8386,0.8794,0.8461971734895438,0.8794552001545725,0.8380039740127287,0.8790837993087115,0.9983696960669756,0.998781817507294,0.8834,0.593695690906436,0.679048957074076,0.0,0.0,48000,08,480000
205518_vit_small_patch32_224,205518,128,0.03,10,SGD,vit_small_patch32_224,645.9454159368761,77603.19946428924,0.8351,0.8783,0.8435169796218304,0.8788659157243903,0.8346535432382316,0.8782679256084645,0.9983343421532612,0.998770706125239,0.8795,0.5869681889750005,0.6771085898391542,0.0,0.0,48000,08,480000
205519_vit_small_patch32_224,205519,128,0.035,10,SGD,vit_small_patch32_224,641.6678775069304,77208.37031344608,0.8309,0.8784,0.8399975575011227,0.878562528196195,0.8319917491557135,0.8793042682690863,0.998291918006294,0.9987717163191328,0.8818,0.5797000753147512,0.677751394471008,0.0,0.0,48000,08,480000
20552_vit_small_patch32_224,20552,128,0.03,10,SGD,vit_small_patch32_224,640.5130188809708,77179.34942627329,0.8385,0.8774,0.8445423015999113,0.8772164099401232,0.8390095712991633,0.8777112982663869,0.9983686854503544,0.9987616150849128,0.8819,0.5931743188681976,0.6747111842144113,0.0,0.0,48000,08,480000
205520_vit_small_patch32_224,205520,128,0.035,10,SGD,vit_small_patch32_224,642.531666219933,77291.68282789139,0.8353,0.8741,0.8429195618468591,0.8738163292080486,0.8354423119572801,0.8735178296405423,0.9983363622915143,0.998728281800253,0.878,0.5872485736968023,0.6663469261943133,0.0,0.0,48000,08,480000
20553_vit_small_patch32_224,20553,128,0.03,10,SGD,vit_small_patch32_224,629.630714260973,76317.1940483478,0.8478,0.8809,0.8510070384021249,0.880810874797594,0.8474420546818822,0.8802581110333958,0.9984626248523284,0.9987969685933792,0.8819,0.6104757107787807,0.6821761458124531,0.0,0.0,48000,08,480000
20554_vit_small_patch32_224,20554,128,0.03,10,SGD,vit_small_patch32_224,650.2445431551896,77756.8981605498,0.837,0.8773,0.8452532961508941,0.8774152588759815,0.8379963653234305,0.8777618067684319,0.9983535341178604,0.9987606051304384,0.8825,0.5918870330209126,0.6748253612632898,0.0,0.0,48000,08,480000
20555_vit_small_patch32_224,20555,128,0.03,10,SGD,vit_small_patch32_224,653.3075742898509,78048.89310259584,0.8319,0.8804,0.8460392762816461,0.8805092765795984,0.83358982660797,0.8811568237871823,0.9983020184459004,0.9987919179424732,0.8811,0.5857010522836603,0.682247884925129,0.0,0.0,48000,08,480000
20556_vit_small_patch32_224,20556,128,0.03,10,SGD,vit_small_patch32_224,645.597365914844,77417.24167519488,0.8337,0.8769,0.8394457483671607,0.8781404840516587,0.8334155743922532,0.877174326959613,0.9983202009928828,0.9987565648961148,0.8811,0.5822827259964937,0.6746206470673419,0.0,0.0,48000,08,480000
20557_vit_small_patch32_224,20557,128,0.03,10,SGD,vit_small_patch32_224,655.5435801129788,78271.72657422264,0.8352,0.8797,0.8424722917115113,0.8805969867050062,0.8356906984639971,0.8797394354735191,0.9983353523868712,0.9987848476464842,0.8873,0.5870405894472658,0.6806718533749018,0.0,0.0,48000,08,480000
20558_vit_small_patch32_224,20558,128,0.03,10,SGD,vit_small_patch32_224,630.7617523591034,76324.83550284457,0.8387,0.8843,0.8454571656268208,0.8830141623706607,0.8377111103175217,0.8828142217408359,0.9983707057698686,0.9988313121982256,0.8816,0.5930405053451258,0.6885393472899028,0.0,0.0,48000,08,480000
20559_vit_small_patch32_224,20559,128,0.03,10,SGD,vit_small_patch32_224,650.4365731729195,77819.16298054824,0.8372,0.8797,0.8465956949361158,0.8801906934993663,0.8373014736976504,0.8792539946378253,0.9983555543644834,0.9987848476047134,0.8835,0.5924781920159093,0.679982380452337,0.0,0.0,48000,08,480000
20561_vit_small_patch32_224,20561,128,0.035,10,SGD,vit_small_patch32_224,650.8542107110843,78080.41793094767,0.8382,0.8816,0.842865692164197,0.88114623485134,0.8386374330963371,0.8807525282340284,0.9983656553186054,0.9988040394914884,0.8816,0.5915206483286649,0.6833666179447887,0.0,0.0,48000,08,480000
205610_vit_small_patch32_224,205610,128,0.035,10,SGD,vit_small_patch32_224,642.0164728721138,77139.11652664068,0.838,0.8771,0.8437391835732799,0.8764741975517611,0.8371583175015758,0.8767377260385187,0.9983636350646355,0.9987585848731092,0.8828,0.5909470746883899,0.6731602552923934,0.0,0.0,48000,08,480000
205611_vit_small_patch32_224,205611,128,0.035,10,SGD,vit_small_patch32_224,638.2641423428431,76790.98881231011,0.8324,0.8848,0.8444599022280634,0.8852779959772752,0.8340042740191371,0.8853249757937587,0.9983070691108068,0.9988363625391704,0.8802,0.5852528359982447,0.6926627684347083,0.0,0.0,48000,08,480000
205612_vit_small_patch32_224,205612,128,0.035,10,SGD,vit_small_patch32_224,648.5601284219883,77684.1269660748,0.8383,0.8789,0.8441034693777112,0.8789954988418994,0.8393397326261979,0.879225054302672,0.9983666652437266,0.9987767666111028,0.8809,0.5929567338525294,0.678413688396504,0.0,0.0,48000,08,480000
205613_vit_small_patch32_224,205613,128,0.035,10,SGD,vit_small_patch32_224,641.2489085299894,76997.02813138187,0.8259,0.8798,0.8353881976258206,0.8802981758068021,0.8268367646446171,0.8806754206047341,0.9982414128300208,0.9987858576804624,0.8773,0.5694704105875935,0.6812429475328214,0.0,0.0,48000,08,480000
205614_vit_small_patch32_224,205614,128,0.035,10,SGD,vit_small_patch32_224,653.3351000598632,78088.58760708469,0.8409,0.8789,0.8476871258397981,0.8782807707817128,0.8399122837809887,0.8786651633106871,0.998392927973215,0.9987767666722586,0.8824,0.5977441973293819,0.6774303943599955,0.0,0.0,48000,08,480000
205615_vit_small_patch32_224,205615,128,0.035,10,SGD,vit_small_patch32_224,650.8252301139291,77886.81178348356,0.8393,0.8787,0.8460078387340277,0.8790819738020574,0.8379692927063137,0.8784858118773926,0.9983767664775404,0.9987747465695436,0.8814,0.5940379357364763,0.6777543375816154,0.0,0.0,48000,08,480000
205616_vit_small_patch32_224,205616,128,0.035,10,SGD,vit_small_patch32_224,637.0798966139555,76732.29905763672,0.8276,0.8764,0.8377453069488964,0.8764905793746743,0.8286601607383026,0.8765596357846228,0.9982585845388662,0.9987515142053588,0.885,0.5735245318567218,0.6724941959264745,0.0,0.0,48000,08,480000
205617_vit_small_patch32_224,205617,128,0.035,10,SGD,vit_small_patch32_224,629.133600810077,76389.89217548615,0.8413,0.8788,0.8482812417570895,0.879143490424265,0.8404315559943943,0.8788080074880783,0.9983969688093496,0.9987757568978776,0.8837,0.5988200825889282,0.6781282090279561,0.0,0.0,48000,08,480000
